,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6078,0.0,50.0,0.0,0.5117
split 1,1.57,50.39,100.0,0.5885,0.0,49.33,0.0,0.461
split 2,0.0,50.0,0.0,0.6024,0.0,50.0,0.0,0.4904
split 3,0.0,50.0,0.0,0.6088,0.0,50.0,0.0,0.5519
split 4,0.0,50.0,0.0,0.5895,0.0,50.0,0.0,0.5179
split 5,0.0,50.0,0.0,0.5945,0.0,50.0,0.0,0.5191
mean,0.26,50.07,16.67,0.5986,0.0,49.89,0.0,0.5087
std,0.58,0.15,37.27,0.0082,0.0,0.25,0.0,0.0279
