,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.6441102756892229
train tissue 1,0.0,50.0,0.0,0.5743145743145748
train tissue 2,0.0,49.999999999999986,0.0,0.5314926660914578
train tissue 3,0.0,50.000000000000014,0.0,0.5079365079365079
train tissue 4,0.0,50.0,0.0,0.4844674556213018
train tissue 5,0.0,50.0,0.0,0.5833333333333336
train tissue 6,0.0,49.999999999999986,0.0,0.5367924528301886
train tissue 7,0.0,49.999999999999986,0.0,0.625
train tissue 8,0.0,50.00000000000002,0.0,0.5007092198581564
train tissue 9,0.0,50.000000000000014,0.0,0.4746970776906629
train tissue 10,0.0,49.999999999999986,0.0,0.5215384615384615
train tissue 11,0.0,50.0,0.0,0.5885057471264368
train tissue 12,0.0,50.000000000000014,0.0,0.7646370023419204
train tissue 13,0.0,49.99999999999997,0.0,0.613003095975232
train tissue 14,0.0,50.000000000000014,0.0,0.7116279069767443
train tissue 15,0.0,50.00000000000002,0.0,0.5357142857142863
train tissue 16,0.0,50.000000000000014,0.0,0.501190476190476
train tissue 17,0.0,49.999999999999986,0.0,0.5112781954887216
train tissue 18,0.0,49.999999999999986,0.0,0.6632996632996631
train mean,0.0,50.0,0.0,0.5722972841061762
train std,0.0,1.4761154623573517e-14,0.0,0.07840387225819388
test tissue 0,0.0,50.0,0.0,0.6179435483870969
test tissue 1,0.0,49.999999999999964,0.0,0.4848484848484844
test tissue 2,0.0,50.0,0.0,0.5300751879699248
test tissue 3,0.0,49.999999999999986,0.0,0.3057142857142858
test tissue 4,0.0,49.999999999999986,0.0,0.6496305418719212
test tissue 5,0.0,49.99999999999999,0.0,0.4181600955794507
test tissue 6,0.0,50.0,0.0,0.3735795454545455
test tissue 7,0.0,50.00000000000004,0.0,0.49322033898305107
test mean,0.0,50.0,0.0,0.48414650360109507
test std,0.0,2.1018137570293107e-14,0.0,0.10948527417382169
