,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5832,0.0,50.0,0.0,0.4925
split 1,0.0,50.0,0.0,0.5803,0.0,50.0,0.0,0.5567
split 2,0.0,50.0,0.0,0.5823,0.0,50.0,0.0,0.5122
split 3,0.0,50.0,0.0,0.5827,0.0,50.0,0.0,0.4579
split 4,0.0,50.0,0.0,0.5856,0.0,50.0,0.0,0.4433
split 5,0.0,50.0,0.0,0.5642,0.0,50.0,0.0,0.5499
mean,0.0,50.0,0.0,0.5797,0.0,50.0,0.0,0.5021
std,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0426
test mean,0.0,49.99999999999999,0.0,0.5642881323045982,0.0,50.00000000000001,0.0,0.48543672683863426
test std,0.0,1.2731463251543875e-14,0.0,0.06881913650397953,0.0,1.6280579355608324e-14,0.0,0.09609619063257199
