,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,44.35,49.62,38.38,45.05,45.02,45.71,42.31,47.13,47.7,0.6378,26.79,37.6,4.55,38.21,31.76,29.36,31.31,23.93,32.83,0.4929
split 1,43.32,48.96,41.1,39.9,43.97,44.86,41.15,48.2,45.23,0.6273,33.63,18.31,47.64,34.93,37.77,39.65,38.62,35.42,44.92,0.5001
split 2,44.77,49.99,40.95,43.36,45.51,47.36,40.91,48.67,52.52,0.6416,31.37,42.21,28.69,23.21,33.07,32.46,34.26,33.05,30.07,0.494
split 3,42.91,51.63,40.74,36.35,44.51,46.56,40.81,50.58,48.29,0.6404,29.13,43.1,31.53,12.77,32.83,31.17,33.12,35.86,24.53,0.4851
split 4,42.2,47.29,39.31,40.0,42.77,43.59,39.98,44.49,46.3,0.6242,32.49,39.05,39.26,19.15,34.31,34.32,31.68,40.43,30.84,0.5461
split 5,42.32,50.62,39.7,36.65,43.6,44.7,41.14,45.67,47.29,0.6282,34.25,43.79,24.46,34.49,36.22,39.27,33.54,31.47,52.81,0.5308
mean,43.31,49.69,40.03,40.22,44.23,45.46,41.05,47.46,47.89,0.6332,31.28,37.34,29.35,27.13,34.32,34.37,33.75,33.36,36.0,0.5082
std,0.96,1.36,0.99,3.19,0.91,1.25,0.69,1.99,2.29,0.0069,2.6,8.79,13.4,9.34,2.08,3.89,2.4,5.05,9.71,0.0223
