,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,37.67051465611956,48.033615576600475,17.502878762954428,47.47504962880377,41.07312855782867,39.87037818063506,39.73470146762917,35.377044819789866,44.499388254486135,0.6071457922419461
train tissue 1,45.52213533430966,42.86237456969161,49.80026631158454,43.903765121652825,45.54367201426025,45.58321922082475,44.69222544676949,49.6021220159151,42.45531019978968,0.6894331065759638
train tissue 2,27.22071909585308,46.48267275368337,25.364871665827877,9.814612868047984,33.842592592592595,34.01933686118749,33.14590115418767,46.06946983546618,22.842639593908633,0.615528120713306
train tissue 3,34.86099305573041,51.34626427614371,24.4556765163297,28.78103837471783,40.293234410881475,47.58726304360854,36.728127424581274,45.912408759124084,60.121252947120254,0.5669052053720224
train tissue 4,30.44251038723058,47.79244424214836,7.50246791707799,36.03261900246538,37.00584795321638,44.963499039800205,35.36544291007069,60.31746031746032,39.20759389186959,0.5960226615793733
train tissue 5,46.53306413611062,59.13272010512484,23.32361516034985,57.14285714285715,50.138888888888886,60.67371062619185,43.186180422264876,38.83495145631068,100.0,0.8251028806584362
train tissue 6,39.28451189597686,56.51105651105651,30.769230769230766,30.573248407643316,45.27777777777778,57.200405980893784,40.06968641114984,66.66666666666666,64.86486486486487,0.6809824762999138
train tissue 7,24.795509539961134,47.87234042553193,10.788381742738583,15.725806451612895,31.813865147198477,27.16430490581583,34.74903474903476,19.84732824427481,26.896551724137925,0.5089062499999999
train tissue 8,33.27205882352941,46.87499999999999,52.94117647058824,0.0,38.888888888888886,30.79819277108433,36.144578313253,56.25,0.0,0.6586888657648283
train tissue 9,38.173260878360345,55.689876409806175,36.29280552937485,22.53710069590003,43.43497632971317,47.95940364668991,41.15181155803972,45.55923647262976,57.16716290940025,0.6011962890625001
train tissue 10,37.763294969330666,49.227376111379115,17.430130643294177,46.6323781533187,42.055397427788314,46.44822946550038,37.79127600584138,53.3508807450901,48.20253164556966,0.6522692841812903
train tissue 11,30.00182008842243,52.46219227194594,14.258746633040598,23.284521360280756,38.40128982986126,45.51070527885333,36.89255092397794,59.06168871306714,40.57787619951492,0.6396649269768869
train tissue 12,38.46484719776853,54.19838249286393,22.009569377990427,39.186589722451224,44.25966740132238,58.56205753775411,38.53699788583509,74.79674796747969,62.352426759947534,0.6871655328798185
train tissue 13,31.163955533359225,48.508630443679465,32.25806451612902,12.725171640269185,37.78062678062679,54.950184759764305,33.76453634505181,100.0,31.086017934241116,0.6047033954287225
train tissue 14,25.954318520678353,49.096616672479946,19.33085501858736,9.435483870967742,35.15166750460869,44.03055174289128,33.9770203726948,74.28571428571428,23.828920570264764,0.6974852071005917
train tissue 15,31.244315575049672,49.141991287328764,3.2980472088894714,41.29290822893078,38.945260224752055,41.30801398008852,35.411548470455514,37.850890431632955,50.66160303817709,0.6449625000000001
train tissue 16,45.690028270903746,45.58969276511399,30.504936983222287,60.97545506437494,46.632341723874916,51.73073129762822,35.66813130007755,51.1164917944579,68.40757079834921,0.6253902185223725
train tissue 17,42.32349818490866,46.877054569362244,32.03074951953878,48.06269046582495,43.913043478260875,48.879261645728796,37.68498942917548,60.82725060827251,48.12554489973841,0.6451257271533121
train tissue 18,29.604408424406557,49.4300346935404,10.479964773227653,28.90322580645161,36.11694677871146,35.313381092003716,36.056881176187034,32.42506811989101,37.45819397993311,0.609139231824417
train mean,35.26240866147418,49.848965061972685,24.228549237893514,31.70971168455638,40.556269142687015,45.397517425102336,37.40798009296196,53.06060111859174,45.723971063753325,0.6397798774913527
train std,6.564224338912116,3.9966738090026346,12.857165628921116,16.744064563915583,4.659542334668872,8.967907395720129,3.0785891507289054,17.648606765270937,20.887739454238144,0.0626281498628956
test tissue 0,26.84518541950327,46.74805771365153,3.3467417538213966,30.44075679103689,34.16429249762583,29.590097984740936,33.95678813286038,17.362270450751254,37.45123537061117,0.5095820129772144
test tissue 1,36.02831236639254,49.74920667417342,21.979003797185605,36.35672662781859,39.358626919602536,45.54124030891838,39.97367988155949,62.51588310038119,34.13415794481446,0.58363175823216
test tissue 2,38.74656465428298,53.307580878802476,7.558671136848523,55.37344194719793,44.37403993855607,38.84963426707014,41.59758854559151,18.31610044313146,56.635213812487436,0.6063885041551247
test tissue 3,23.664834472246067,47.83007735675887,0.0,23.164426059979323,33.83458646616542,25.545559618389984,33.16966721222039,0.0,43.46701164294955,0.4212827988338192
test tissue 4,23.925347174291147,47.63811048839069,0.0,24.137931034482758,33.66013071895424,23.844612039679294,33.3520179372197,0.0,38.18181818181818,0.5774608923092399
test tissue 5,24.610329331546165,37.70564621586056,11.015266430129223,25.110075348648714,29.039065967410306,31.160920248262727,27.147682099411202,27.347664457733956,38.98741418764302,0.4862130177514793
test tissue 6,27.721923397719213,47.13745639868832,22.28807384017489,13.740239954294417,33.57923680504326,32.78071746412909,34.22920584844994,40.43003172365175,23.682914820285582,0.580466274332277
test tissue 7,19.774341282526553,39.99113175182906,3.778580885247073,15.553311210503526,26.924860853432282,24.88958114815799,28.642586123322246,25.44578313253012,20.580374188621608,0.5124190778174131
test mean,27.66460476231349,46.26340843476936,8.745792230425838,27.984613621745268,34.36685502084874,31.525295384918568,34.00865197257936,23.92721666352247,36.64001751865388,0.534680542051091
test std,6.072491655916699,4.739343385216428,8.454819241669634,12.399629221546297,5.126820324712143,7.020766828731337,4.612855462153257,19.348902191272074,10.529952545237727,0.058947437469173476
