,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5798368298368299
train tissue 1,0.0,49.999999999999986,0.0,0.5163934426229504
train tissue 2,0.0,50.0,0.0,0.36238136324417575
train tissue 3,0.0,50.0,0.0,0.629090909090909
train tissue 4,0.0,50.00000000000004,0.0,0.43447580645161327
train tissue 5,0.0,49.99999999999997,0.0,0.5047619047619047
train tissue 6,0.0,50.000000000000014,0.0,0.6544117647058825
train tissue 7,0.0,50.000000000000014,0.0,0.41458333333333375
train tissue 8,0.0,50.00000000000002,0.0,0.5148936170212769
train tissue 9,0.0,49.999999999999986,0.0,0.45084745762711864
train tissue 10,0.0,50.00000000000002,0.0,0.49777777777777815
train tissue 11,0.0,50.000000000000014,0.0,0.4565079365079362
train tissue 12,0.0,50.000000000000014,0.0,0.5384615384615385
train tissue 13,0.0,50.0,0.0,0.585677749360614
train tissue 14,0.0,49.999999999999986,0.0,0.36602870813397104
train tissue 15,0.0,50.000000000000014,0.0,0.45272601794340944
train tissue 16,0.0,50.00000000000002,0.0,0.4397163120567379
train tissue 17,0.0,49.999999999999964,0.0,0.4634941329856579
train tissue 18,0.0,50.0,0.0,0.4672070744288872
train mean,0.0,50.0,0.0,0.49101440401855395
train std,0.0,1.9628965171601554e-14,0.0,0.07805079480344031
test tissue 0,0.0,49.999999999999964,0.0,0.5704761904761905
test tissue 1,0.0,49.999999999999986,0.0,0.6603773584905659
test tissue 2,0.0,50.00000000000002,0.0,0.4894736842105263
test tissue 3,0.0,50.0,0.0,0.3580246913580246
test tissue 4,0.0,50.000000000000014,0.0,0.4873772791023845
test tissue 5,0.0,49.99999999999999,0.0,0.5857142857142855
test tissue 6,0.0,50.000000000000014,0.0,0.4901960784313727
test tissue 7,0.0,49.999999999999986,0.0,0.4891146589259795
test mean,0.0,50.0,0.0,0.5163442783386661
test std,0.0,1.794032467181608e-14,0.0,0.08406796211996291
