,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,28.709167861744557,48.07290841815796,14.657210401891252,23.397384765184455,36.400897276473316,50.7661514065904,33.43882067819012,71.67630057803468,47.1833329635464,0.5896819526627219
train tissue 1,37.62162421579856,50.78732310145504,6.89655172413793,55.18099782180273,45.25255446308078,63.33445430321384,46.982175783650895,100.0,43.02118712599063,0.6772335600907029
train tissue 2,30.16085656798524,49.79749474511686,3.972929220253619,36.71214573858524,38.55113647766179,42.76085764367091,34.767295357361085,29.933931899034388,63.58134567461728,0.6396433470507544
train tissue 3,16.242769986530373,48.72830995959112,0.0,0.0,31.782945736434105,10.908897403150265,32.726692209450796,0.0,0.0,0.6020488187432604
train tissue 4,31.358688023603907,46.7203682393556,6.721162579473204,40.63453325198292,38.03088803088801,48.47521534822735,33.27868852459019,56.923076923076934,55.223880597014926,0.6457393918372065
train tissue 5,30.79149132752598,38.67187500000001,18.487394957983195,35.21520402459474,33.14093314093314,39.65739754612914,35.23131672597865,54.99999999999999,28.740875912408764,0.4478737997256516
train tissue 6,35.88497742915678,48.22966507177033,8.656036446469248,50.76923076923075,41.93817878028405,43.90492245925046,39.00928792569659,47.5,45.20547945205478,0.5955185291582878
train tissue 7,27.400312160154595,42.70229392488031,11.129848229342326,28.368794326241137,32.886002886002885,39.94262637032762,30.120910384068328,25.190839694656482,64.51612903225806,0.6059375
train tissue 8,36.67937846248822,52.19172470299057,0.0,57.846410684474115,44.28904428904429,31.304510155316603,44.23611111111111,0.0,49.67741935483869,0.7159209157127993
train tissue 9,31.77643421076118,39.954900993587536,3.584607274644179,51.78979436405182,39.13269011308227,44.28965067610026,36.509980682549944,55.73770491803278,40.621266427718055,0.6019422743055556
train tissue 10,36.33084664242093,48.899871816896464,8.449948242150054,51.64271986821627,42.470989385689926,51.29455112965804,35.975811312683604,59.923871669385534,57.98397040690498,0.6569561923999494
train tissue 11,33.504666487233685,44.51479697178258,23.822546338498938,32.17665615141955,36.32119514472458,40.08195875370253,33.927822073017275,49.494949494949495,36.8231046931408,0.5867286522520941
train tissue 12,30.772562074712052,53.13268702069161,9.245590863180798,29.939408340263736,38.266417678182385,35.7272539181506,38.498637030824035,27.53354928273947,41.149575440888306,0.6142857142857143
train tissue 13,24.802190029632076,50.58085740721698,9.119830328738072,14.70588235294118,36.22739018087855,49.575755098187614,34.4200363789002,51.80722891566265,62.5,0.7098031444048091
train tissue 14,29.900835956273056,54.328358208955244,0.0,35.37414965986393,38.8888888888889,25.994103627253395,40.30115146147035,0.0,37.681159420289845,0.626664201183432
train tissue 15,23.47946360994295,50.603970935344954,3.5220125786163536,16.312407315867546,35.49494949494949,44.922417962331,34.53132895401711,56.00000000000001,44.23592493297587,0.6021125
train tissue 16,22.701176470588234,49.279999999999994,0.0,18.82352941176471,33.71212121212121,21.559395938466167,34.29844097995545,0.0,30.379746835443044,0.5706295525494277
train tissue 17,29.80196079861001,50.81332300542214,0.0,38.59255939040789,38.62433862433862,27.50902500172978,36.704829129723656,0.0,45.822245875465676,0.6225839744792644
train tissue 18,35.079503680443196,51.327291683374824,33.46961402536206,20.441605332592694,40.72161835748793,50.47017994582154,36.40914779838438,71.2179298142141,43.78346222486615,0.6489626200274348
train mean,30.157837157663447,48.38621164245211,8.512383326881118,33.57491650365713,38.0070094821656,40.13049077301461,36.38781497376967,39.891546483672975,44.112110861601174,0.6189614021510035
train std,5.340116189570644,4.111475669193259,8.706387879001772,15.248536983740111,3.6955847959716097,12.049971000223959,3.930342236453938,28.79292155338928,14.475766221171021,0.05606093792838512
test tissue 0,26.028056731120824,51.29363184721591,19.825436408977566,6.965101937168981,36.67452830188679,42.783958866473505,35.30508926192376,47.891566265060234,45.155221072436504,0.49489462300689097
test tissue 1,16.0,48.0,0.0,0.0,31.57894736842105,10.714285714285714,32.14285714285714,0.0,0.0,0.4868547471394882
test tissue 2,20.479907328947213,48.689800496210424,0.0,12.749921490631216,32.72283272283272,23.51064099092226,33.306984097461154,0.0,37.224938875305625,0.4388850415512465
test tissue 3,29.108347705612392,47.88087056128293,11.437170805116631,28.00700175043761,34.06954887218045,31.780290309326674,36.7311072056239,28.67924528301887,29.93051843933725,0.4389837567680133
test tissue 4,29.573012276299462,45.023794100059824,18.723261068115175,24.971981660723383,34.35664222003297,38.49146476840127,32.766991391542085,48.033049697866566,34.67435321579516,0.5531411900809818
test tissue 5,25.90747831441601,29.37062937062937,11.745513866231647,36.60629170638701,28.095238095238095,25.981538439317347,28.76712328767122,18.652849740932652,30.524642289348158,0.4952366863905326
test tissue 6,18.96219738836646,27.918634408885843,0.0,28.967957756213536,23.539668700959023,15.884957762995759,23.0123521224774,0.0,24.64252116650988,0.4963218650973291
test tissue 7,34.1269826588616,43.268185213551575,31.015929715624253,28.096833047408975,34.59172668127893,34.04639870857409,39.547827289383655,33.21377074966931,29.37759808666931,0.5330955212049148
test mean,25.023247800453,42.68069324972949,11.593413983008158,20.79563616862134,31.95364162035375,27.899191945037074,32.69754147486754,22.058810217068455,28.941224143175234,0.4921766789049246
test std,5.710244812924414,8.415316390720848,10.601322557302305,11.874302533288022,3.967240981060406,10.302931651734752,4.742498971190021,19.305535468908218,12.369984012643455,0.037287339083872634
