,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5609,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5241
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5518,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.535
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5496,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5502
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5475,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5458
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5534,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5434
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.553,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5411
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5527,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5399
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085
test mean,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333334,11.111111111111116,33.33333333333335,0.0,0.0,0.5478897581453479,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333335,0.0,0.0,0.5647396504221712
test std,1.175748622957857e-14,3.446228192114879e-14,0.0,0.0,1.2110037108163093e-14,1.0874465787942445e-14,3.248723998088623e-14,0.0,0.0,0.04507518315921595,1.7268162095994538e-14,5.1606147075965046e-14,0.0,0.0,6.153480596427404e-15,1.5637994776137817e-14,4.713207304057789e-14,0.0,0.0,0.037575896016585716
