,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5454545454545456
train tissue 1,0.0,50.0,0.0,0.5236363636363638
train tissue 2,0.0,50.0,0.0,0.5585149313962869
train tissue 3,0.0,50.00000000000002,0.0,0.5555555555555556
train tissue 4,0.0,50.0,0.0,0.4574243490499646
train tissue 5,0.0,49.99999999999998,0.0,0.608058608058608
train tissue 6,0.0,50.0,0.0,0.48752228163992894
train tissue 7,0.0,50.0,0.0,0.6015625
train tissue 8,0.0,50.00000000000002,0.0,0.5066666666666669
train tissue 9,0.0,50.0,0.0,0.44196428571428575
train tissue 10,0.0,50.0,0.0,0.5238095238095237
train tissue 11,0.0,50.000000000000014,0.0,0.5223325062034739
train tissue 12,0.0,50.0,0.0,0.5367647058823528
train tissue 13,0.0,50.0,0.0,0.5984848484848485
train tissue 14,0.0,50.000000000000036,0.0,0.5299334811529933
train tissue 15,0.0,50.0,0.0,0.4961538461538464
train tissue 16,0.0,49.999999999999986,0.0,0.5074404761904759
train tissue 17,0.0,50.000000000000014,0.0,0.6344086021505381
train tissue 18,0.0,50.000000000000014,0.0,0.5459677419354843
train mean,0.0,50.0,0.0,0.535876622059776
train std,0.0,1.3442122834233563e-14,0.0,0.04883575596625196
test tissue 0,0.0,49.99999999999999,0.0,0.543887147335423
test tissue 1,0.0,50.000000000000014,0.0,0.4917517674783976
test tissue 2,0.0,50.000000000000014,0.0,0.45663956639566383
test tissue 3,0.0,50.0,0.0,0.4508928571428572
test tissue 4,0.0,50.0,0.0,0.6746143057503506
test tissue 5,0.0,49.99999999999999,0.0,0.5812425328554364
test tissue 6,0.0,50.000000000000014,0.0,0.44858523119392707
test tissue 7,0.0,49.999999999999986,0.0,0.463054187192118
test mean,0.0,50.0,0.0,0.5138334494180218
test std,0.0,1.0658141036401503e-14,0.0,0.07570816963295002
