,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5559999999999999
train tissue 1,0.0,49.999999999999986,0.0,0.37295081967213073
train tissue 2,0.0,50.0,0.0,0.5618279569892476
train tissue 3,0.0,50.00000000000002,0.0,0.5294612794612792
train tissue 4,0.0,49.999999999999986,0.0,0.5147190008920604
train tissue 5,0.0,49.999999999999986,0.0,0.6225490196078431
train tissue 6,0.0,50.0,0.0,0.45079365079365064
train tissue 7,0.0,50.0,0.0,0.5778061224489796
train tissue 8,0.0,50.0,0.0,0.47937569676700115
train tissue 9,0.0,50.000000000000014,0.0,0.5723449750534569
train tissue 10,0.0,49.999999999999964,0.0,0.5518867924528301
train tissue 11,0.0,50.000000000000014,0.0,0.4714640198511167
train tissue 12,0.0,50.0,0.0,0.4253859348198972
train tissue 13,0.0,50.0,0.0,0.47420634920634896
train tissue 14,0.0,50.00000000000002,0.0,0.5754475703324808
train tissue 15,0.0,50.000000000000014,0.0,0.5252747252747253
train tissue 16,0.0,50.000000000000014,0.0,0.5333333333333337
train tissue 17,0.0,49.99999999999997,0.0,0.5332464146023463
train tissue 18,0.0,50.0,0.0,0.4974207811348562
train mean,0.0,50.0,0.0,0.5171312864575571
train std,0.0,1.597162187604841e-14,0.0,0.058962295103175605
test tissue 0,0.0,50.0,0.0,0.5538140020898639
test tissue 1,0.0,50.000000000000014,0.0,0.5416666666666667
test tissue 2,0.0,49.99999999999999,0.0,0.29924242424242403
test tissue 3,0.0,50.000000000000036,0.0,0.37058823529411783
test tissue 4,0.0,50.00000000000002,0.0,0.5666666666666667
test tissue 5,0.0,50.000000000000014,0.0,0.5891330891330897
test tissue 6,0.0,49.99999999999999,0.0,0.49794721407624604
test tissue 7,0.0,50.00000000000002,0.0,0.38339920948616624
test mean,0.0,50.00000000000001,0.0,0.4753071884569051
test std,0.0,1.4862067603866e-14,0.0,0.10173144656798454
