,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.578,0.0,50.0,0.0,0.4385
split 1,0.0,50.0,0.0,0.5616,0.0,50.0,0.0,0.4973
split 2,0.0,50.0,0.0,0.577,0.0,50.0,0.0,0.4661
split 3,0.0,50.0,0.0,0.5863,0.0,50.0,0.0,0.4968
split 4,0.0,50.0,0.0,0.5539,0.0,50.0,0.0,0.5142
split 5,0.0,50.0,0.0,0.5762,0.0,50.0,0.0,0.4918
mean,0.0,50.0,0.0,0.5722,0.0,50.0,0.0,0.4841
std,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0248
test mean,0.0,50.0,0.0,0.5701916642336432,0.0,50.00000000000001,0.0,0.4997871377222952
test std,0.0,1.6623791107849736e-14,0.0,0.07008385314763667,0.0,1.5688358818848954e-14,0.0,0.10270911618953979
