,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test mean,59.58231463164462,55.18281822710001,53.13956854430167,70.42455712353217,60.079790590151234,60.44771384688636,56.34793976425986,56.364758757130446,68.63044301926874,0.786894762444621
test std,8.833534027349568,10.858096228744909,14.400375869092759,3.585941875841489,8.287227380104182,9.075335016897053,12.526425076404838,13.540508346894942,7.788552456057304,0.07173051456150756
