,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5567,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5423
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5597,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4995
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5482,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5685
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5544,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5392
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5516,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5458
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5579,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.515
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5547,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.535
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223
test mean,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333334,0.0,0.0,0.5395908979970698,16.666666666666675,50.00000000000003,0.0,0.0,33.33333333333333,11.11111111111112,33.33333333333336,0.0,0.0,0.5364683141314579
test std,1.6317455007279682e-14,4.661919517418655e-14,0.0,0.0,7.59602135964384e-15,1.41631938049368e-14,4.305342888132506e-14,0.0,0.0,0.04404454606809231,1.1580429779916289e-14,3.4899874464835e-14,0.0,0.0,6.153480596427404e-15,1.0750261513790176e-14,3.207295777455206e-14,0.0,0.0,0.024839489086753375
