,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5422,0.0,50.0,0.0,0.5085
split 1,0.0,50.0,0.0,0.5498,0.0,50.0,0.0,0.5299
split 2,0.0,50.0,0.0,0.5595,0.0,50.0,0.0,0.4745
split 3,0.0,50.0,0.0,0.5138,0.0,50.0,0.0,0.5299
split 4,0.0,50.0,0.0,0.547,0.0,50.0,0.0,0.4269
split 5,0.0,50.0,0.0,0.5218,0.0,50.0,0.0,0.6229
mean,0.0,50.0,0.0,0.539,0.0,50.0,0.0,0.5154
std,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0599
test mean,0.0,50.0,0.0,0.5215908231021771,0.0,49.99999999999999,0.0,0.5092439545247927
test std,0.0,1.2731463251543875e-14,0.0,0.08782440653038141,0.0,2.6939785314722367e-14,0.0,0.03774069246996582
