,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5492,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5197
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5525,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4905
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5407,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5481
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5529999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5145
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5435,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5623
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.551,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5039
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5483,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5232
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248
test mean,16.666666666666675,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111116,33.33333333333335,0.0,0.0,0.5412349366380368,16.666666666666664,50.0,0.0,0.0,33.333333333333336,11.111111111111109,33.333333333333336,0.0,0.0,0.5310139946128648
test std,1.806026646568047e-14,5.1907771097157346e-14,0.0,0.0,6.5203873268320016e-15,1.5683064957109282e-14,4.69909164700865e-14,0.0,0.0,0.039923322820571906,1.1916163935586911e-14,3.6404482152219934e-14,0.0,0.0,6.153480596427404e-15,1.0877919644084147e-14,3.342195448792534e-14,0.0,0.0,0.05466008991720459
