,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,44.5673237780179,45.219802584715545,37.36022572891624,51.12194302042191,44.707837872394826,46.11162818258921,38.61737836340524,43.19980665820793,56.51769952615443,0.57729427859298
test tissue 1,54.51177646767576,58.63662794147313,55.91228067470239,48.98642078685175,54.64091283968746,54.49777623433395,56.4704605063913,55.8923721472238,51.130496049386764,0.7272992557322485
test tissue 2,50.14878311413971,47.70771752460799,49.50812442775447,53.23050739005666,50.20027814743262,50.21623512385643,50.229761779183036,48.13200214254194,52.286941449844306,0.6727192573862123
test tissue 3,54.11345562255955,56.32184698469026,58.271971914358275,47.74654796863011,54.21759311718365,54.06897802296882,56.208508399356404,56.72502268550462,49.27340298404544,0.7250803272456476
test tissue 4,31.12414665359241,32.697637860422766,26.282336207662897,34.392465892691554,31.34095703490079,31.270210547072224,30.220998700007623,29.520718921617572,34.06891401959147,0.48974222477017265
test tissue 5,53.08064436489781,56.38548811221569,57.61667737285092,45.23976760962681,53.2138528376427,53.034706446226664,54.49153148765784,57.62466130557938,46.98792654544279,0.7229570590877635
test tissue 6,51.10720806314456,52.7500559082701,51.7429786462215,48.828589634942084,51.12566625771198,51.12968802878573,53.079944541147164,50.40300398797262,49.90611555723742,0.6887627175571095
test tissue 7,52.490565525960854,57.371269677776496,58.34742475355391,41.753002146552156,53.03678301921862,52.488775158365236,54.625107098128645,55.74711419957779,47.09410417738929,0.736939302242791
test mean,48.892987948748576,50.8863058242715,49.38025246575258,46.41240555622163,49.060485140771576,49.10224971802478,49.24296135940965,49.655587756028204,48.40820003863649,0.6675993028268657
test std,7.333365372906182,8.203827246030468,10.917718087054263,5.595464246069678,7.325381045619816,7.184964984879236,8.997950204458697,8.940478273855604,6.12954920594517,0.08291781391599486
