Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
12800,235.677,235.677,78.1736,-186.659,45.0322
12928,22.2448,22.2448,93.252,-78.4678,10.99
12160,63.4964,63.4964,-6.52472,-102.142,28.274
7232,22.66,22.66,15.4479,-101.597,29.7519
12864,10.7149,10.7149,121.418,-96.8135,4.82111
12608,23.6642,23.6642,32.3082,-138.37,38.928
12480,98.2542,98.2542,88.3799,-43.9311,10.2164
22720,3.81347,3.81347,1.48103,-98.7894,18.2191
12992,42.7693,42.7693,6.18907,-73.6267,21.9598
12224,22.8175,22.8175,7.38059,-91.506,20.346
12320,37.8746,37.8746,36.244,-171.906,49.5371
12448,38.2153,38.2153,-27.8632,-104.097,13.85
5280,56.1671,56.1671,-0.959531,-67.2795,26.9534
12960,2.0277,2.0277,98.1348,-73.858,1.13391
10656,68.656,68.656,61.2991,-27.541,25.3628
12192,39.9532,39.9532,0.284939,-113.972,27.6503
12384,24.5209,24.5209,50.0362,-114.61,52.0219
6240,71.918,71.918,95.1551,-108.095,56.9521
12128,77.6743,77.6743,-21.0609,-92.5516,14.8935
13024,9.33949,9.33949,86.1155,-62.847,8.05344
43744,41.7191,41.7191,28.5121,-161.567,43.0243
12256,89.166,89.166,99.2726,-131.754,73.5235
4112,90.9886,90.9886,-20.8204,-110.349,27.519
12816,53.0111,53.0111,77.7188,-33.3191,20.1408
12560,41.3286,41.3286,20.5432,-163.848,41.2624
12944,7.76425,7.76425,92.7943,-63.1706,3.06989
12688,40.6376,40.6376,58.0248,-65.4825,33.3465
12880,15.3546,15.3546,116.183,-107.728,9.75304
12624,50.3866,50.3866,38.2422,-159.326,60.4897
13008,7.12721,7.12721,107.932,-91.6382,1.00565
11984,34.3505,34.3505,78.9508,-31.9705,12.9203
12240,11.8709,11.8709,12.4558,-129.282,24.4034
12336,103.243,103.243,38.636,-60.3301,45.9045
12848,11.5394,11.5394,7.41581,-135.542,26.3761
22704,5.79212,5.79212,15.4307,-130.097,26.4738
12976,53.5279,53.5279,127.276,-121.6,41.0695
12720,129.276,129.276,66.9673,-186.432,45.362
12208,45.716,45.716,6.11946,-148.018,34.9077
12400,97.2112,97.2112,54.7237,-30.4319,33.4192
12912,27.4523,27.4523,80.8833,-64.5484,17.9628
12528,40.897,40.897,11.0192,-113.094,27.0555
12784,81.1943,81.1943,118.258,-118.265,54.4578
11272,81.6589,81.6589,118.222,-132.028,61.3612
520,66.7192,66.7192,122.473,-120.973,50.6536
12808,33.7812,33.7812,76.8606,-95.1097,44.9227
12424,99.8566,99.8566,116.006,-141.703,63.6404
12936,12.9145,12.9145,87.262,-68.3165,10.4747
12168,165.523,165.523,89.7418,-183.084,47.0095
12872,12.3355,12.3355,111.216,-99.2493,4.58892
12616,14.7168,14.7168,35.4091,-142.255,39.7737
12104,42.1128,42.1128,81.4455,-116.089,69.8512
22728,5.22378,5.22378,4.76258,-115.191,18.4526
13000,8.90549,8.90549,5.7126,-79.0209,17.6443
12232,18.4158,18.4158,9.83342,-92.4366,22.5432
12328,35.6394,35.6394,37.7162,-155.599,50.2643
9256,29.6588,29.6588,40.1721,-143.461,41.9542
