label, neighbor, wall area
43716,43923,7.04799
43716,43938,2.05084
43716,43945,5.41367
43716,44002,5.29843
43716,44009,2.67336
43716,44078,2.97553
43718,43751,1.67663
43718,43764,8.09676
43718,43828,7.62416
43718,43940,5.32796
43718,43958,3.33598
43718,43976,3.44225
43718,43985,3.55479
43720,43761,5.53112
43720,43832,2.3577
43720,43961,4.85133
43720,43965,9.24165
43720,43993,2.8981
43720,43994,7.42988
43720,44000,3.96033
43721,43773,8.72455
43721,43782,4.97963
43721,43785,2.72868
43721,43846,9.20349
43721,43976,4.09616
43721,43978,3.58421
43722,43859,3.3753
43722,43969,0.692008
43722,43989,3.16698
43722,44004,7.50753
43722,44050,3.37438
43722,44075,2.00256
43722,44077,6.79238
43723,43787,3.09243
43723,43795,10.6216
43723,44011,5.8511
43723,44012,8.65682
43724,43853,3.54178
43724,43856,1.79952
43724,43861,7.10445
43724,44042,9.1464
43724,44051,3.52116
43725,43786,2.56158
43725,44021,3.59078
43725,44068,8.27418
43725,44074,7.21898
43728,43806,8.2733
43728,43880,4.39468
43728,44088,7.34038
43728,44091,7.38474
43730,43732,4.30617
43730,43875,2.0818
43730,43885,7.06363
43730,43886,7.24214
43730,44090,5.15114
43730,44091,4.76154
43732,43730,4.30617
43732,43808,2.3828
43732,43809,5.10216
43732,43816,9.16287
43732,43817,2.74748
43732,43885,4.72107
43732,43886,3.14
43732,43897,5.51985
43733,43738,7.58073
43733,43813,5.48277
43733,43887,4.27261
43733,43892,7.4032
43733,43898,1.73535
43734,43882,1.92987
43734,43889,9.2768
43734,43895,3.98325
43734,43900,5.58041
43735,43800,9.04982
43735,43826,3.07952
43735,43827,7.86347
43735,44054,2.43405
43735,44082,8.86345
43737,43738,4.8089
43737,43741,5.67306
43737,43809,3.18245
43737,43813,7.79277
43737,43817,7.52095
43737,43905,2.70818
43738,43733,7.58073
43738,43737,4.8089
43738,43741,4.23989
43738,43813,1.26257
43738,43898,3.8622
43738,43917,4.55302
43739,43748,3.72915
43739,43815,9.16027
43739,43902,3.33633
43739,43924,6.61934
43739,43931,0.33906
43740,43742,0.789877
43740,43821,4.13681
43740,43900,7.61579
43741,43737,5.67306
43741,43738,4.23989
43741,43745,6.76019
43741,43905,3.26969
43741,43917,4.79471
43742,43740,0.789877
43742,43820,3.33766
43742,43821,4.62358
43742,43899,9.87452
43742,43900,2.44004
43742,43928,5.16035
43742,43929,5.35758
43742,43942,2.08633
43744,43755,4.21753
43744,43888,2.92498
43744,43916,5.89123
43744,43969,3.78448
43744,44080,4.89093
43745,43741,6.76019
43745,43823,7.08593
43745,43905,3.50146
43745,43917,1.42491
43745,43925,3.67052
43745,43937,1.67676
43746,43762,4.08924
43746,43891,4.50006
43746,43916,2.8497
43746,43919,5.11422
43746,43971,2.34773
43746,44081,2.06557
43748,43739,3.72915
43748,43902,10.6976
43748,43924,3.44944
43748,43932,7.70137
43748,43933,5.67203
43749,43751,5.84404
43749,43820,3.315
43749,43828,3.79385
43749,43908,2.69927
43749,43920,3.12341
43749,43928,7.57532
43749,43959,3.20871
43750,43754,7.02699
43750,43823,2.21221
43750,43825,3.80226
43750,43917,4.46533
43750,43918,5.49948
43750,43940,0.151955
43750,43956,1.00753
43751,43718,1.67663
43751,43749,5.84404
43751,43828,7.37745
43751,43920,5.93071
43751,43940,6.79635
43752,43842,6.19612
43752,43881,5.16305
43752,43884,1.77998
43752,43941,5.79455
43752,43944,5.64775
43752,43986,2.80622
43753,43761,11.2664
43753,43912,3.60317
43753,43934,10.5013
43753,43935,6.52346
43753,43955,1.06796
43753,43961,1.61856
43754,43750,7.02699
43754,43940,5.78792
43754,43956,4.71382
43754,43958,5.70114
43755,43744,4.21753
43755,43834,5.81494
43755,43888,3.86248
43755,43969,4.24755
43755,43988,0.930051
43757,43823,4.99117
43757,43825,2.96814
43757,43830,6.09573
43757,43937,4.27657
43757,43956,1.73866
43757,43968,3.96637
43758,43759,8.67242
43758,43841,3.53313
43758,43929,5.40959
43758,43942,1.37506
43758,43959,8.89317
43758,43970,4.96838
43758,43978,4.49949
43759,43758,8.67242
43759,43838,7.03013
43759,43942,11.9988
43759,43970,3.03921
43760,43763,6.39604
43760,43832,5.37559
43760,43933,1.70311
43760,43943,4.13803
43760,43951,12.458
43760,43961,2.66345
43760,43980,1.15356
43761,43720,5.53112
43761,43753,11.2664
43761,43955,7.6965
43761,43961,6.33375
43761,43965,3.64241
43762,43746,4.08924
43762,43916,4.83795
43762,43969,3.6752
43762,43971,3.37271
43762,43989,6.64663
43763,43760,6.39604
43763,43832,5.22051
43763,43844,8.6373
43763,43852,4.79207
43763,43980,5.83106
43764,43718,8.09676
43764,43766,2.97083
43764,43835,4.70395
43764,43958,2.19351
43764,43985,4.59236
43764,43996,5.09699
43764,44001,1.14872
43765,43819,3.59372
43765,43927,5.21358
43765,43981,10.9958
43765,43998,4.37212
43765,44039,2.99593
43766,43764,2.97083
43766,43775,7.38711
43766,43835,5.6073
43766,43974,4.19961
43766,43983,4.18149
43766,43996,4.89731
43767,43834,2.2502
43767,43967,6.97935
43767,43988,4.60356
43767,44003,2.17751
43767,44026,2.86386
43767,44028,3.97292
43768,43845,9.12667
43768,43982,5.99387
43768,44000,4.83711
43768,44006,6.22849
43769,43843,5.51744
43769,43906,8.98595
43769,43915,6.33001
43769,43984,0.715866
43769,44052,5.62506
43769,44083,3.53574
43771,44014,3.30957
43771,44037,8.41558
43773,43721,8.72455
43773,43776,7.47874
43773,43782,4.49269
43773,43976,3.50663
43773,43985,3.9098
43773,44027,0.473116
43774,43775,5.49291
43774,43845,3.27265
43774,43983,7.00587
43774,44007,6.35126
43774,44019,4.38399
43774,44025,2.5426
43775,43766,7.38711
43775,43774,5.49291
43775,43853,5.19331
43775,43983,2.12477
43775,43996,1.96235
43775,44019,3.84246
43776,43773,7.47874
43776,43856,0.272955
43776,43985,4.38746
43776,44001,6.32692
43776,44027,6.09835
43777,43778,3.06096
43777,43847,9.45045
43777,43991,1.89403
43777,44013,7.08231
43777,44020,6.59624
43777,44029,3.01077
43778,43777,3.06096
43778,43991,5.21717
43778,44020,6.51433
43779,43844,11.2646
43779,43852,10.0851
43779,43855,7.02249
43779,44031,2.47116
43779,44032,4.90034
43779,44045,7.1402
43780,44000,7.53066
43780,44005,7.75599
43780,44006,0.473729
43780,44033,6.88073
43780,44038,2.56695
43780,44048,3.66737
43782,43721,4.97963
43782,43773,4.49269
43782,43785,2.33256
43782,44027,8.32607
43782,44036,6.6612
43782,44043,4.63788
43784,43855,8.36216
43784,44005,6.51978
43784,44038,4.91849
43784,44047,6.92937
43785,43721,2.72868
43785,43782,2.33256
43785,43793,5.44226
43785,43846,2.09274
43785,44013,6.8659
43785,44029,5.89759
43785,44036,8.63526
43786,43725,2.56158
43786,43997,2.0827
43786,44021,10.7014
43786,44031,8.90979
43786,44058,4.70361
43786,44068,2.18505
43787,43723,3.09243
43787,43794,3.24972
43787,43795,4.08238
43787,43990,2.08503
43787,44010,6.60173
43787,44011,7.76279
43790,43860,5.26922
43790,43865,9.6055
43790,44025,6.46477
43790,44040,3.57219
43790,44061,3.48202
43791,43850,1.20665
43791,44023,3.04547
43791,44024,4.93676
43791,44046,6.66635
43791,44071,6.08649
43792,43824,7.95977
43792,43843,5.98349
43792,44035,3.52705
43792,44052,5.08229
43792,44070,3.51982
43793,43785,5.44226
43793,43796,7.06959
43793,43798,5.15458
43793,44029,3.86757
43793,44036,4.99785
43793,44055,1.90827
43793,44065,5.27663
43794,43787,3.24972
43794,43795,3.4566
43794,44010,2.80578
43794,44053,5.75882
43794,44078,5.57345
43795,43723,10.6216
43795,43787,4.08238
43795,43794,3.4566
43795,43803,5.65731
43795,43945,3.94018
43795,43954,4.59978
43795,44012,1.46282
43795,44078,1.02611
43796,43793,7.06959
43796,43798,5.17962
43796,43891,3.44515
43796,44036,2.61728
43796,44043,6.54146
43796,44073,5.16361
43796,44081,4.80663
43797,43888,3.97111
43797,44042,2.10616
43797,44051,7.50445
43797,44061,1.76252
43797,44063,1.71223
43797,44072,8.15243
43797,44079,3.71223
43798,43793,5.15458
43798,43796,5.17962
43798,43893,6.75625
43798,44065,6.01375
43798,44081,2.9556
43798,44082,1.42648
43799,43906,7.88677
43799,43915,7.70359
43799,44026,5.01476
43799,44028,3.9588
43799,44046,5.39406
43799,44075,2.33493
43800,43735,9.04982
43800,43827,4.55339
43800,44044,4.17264
43800,44054,4.24802
43802,43862,5.98667
43802,43873,8.09104
43802,43936,5.61201
43802,43939,5.33966
43802,44045,2.3667
43802,44059,11.3938
43803,43795,5.65731
43803,43952,5.71627
43803,43954,5.21547
43803,44012,5.96234
43803,44060,9.51615
43806,43728,8.2733
43806,43807,4.00867
43806,43880,4.05701
43806,43882,6.8612
43806,44088,5.02672
43807,43806,4.00867
43807,43814,4.48418
43807,43879,0.832656
43807,43880,4.47312
43807,43882,8.809
43807,43887,9.80522
43807,43889,2.18379
43808,43732,2.3828
43808,43815,7.84264
43808,43816,5.24438
43808,43875,2.87758
43808,43885,6.13176
43809,43732,5.10216
43809,43737,3.18245
43809,43813,3.57399
43809,43817,6.14162
43809,43879,5.52348
43809,43886,8.6143
43813,43733,5.48277
43813,43737,7.79277
43813,43738,1.26257
43813,43809,3.57399
43813,43879,4.5664
43813,43887,4.38135
43814,43807,4.48418
43814,43818,1.20283
43814,43887,2.51953
43814,43889,4.6053
43814,43892,8.73121
43814,43895,3.61247
43815,43739,9.16027
43815,43808,7.84264
43815,43816,8.10733
43815,43902,6.15071
43816,43732,9.16287
43816,43808,5.24438
43816,43815,8.10733
43816,43897,3.32783
43816,43902,3.44903
43816,43903,6.80842
43817,43732,2.74748
43817,43737,7.52095
43817,43809,6.14162
43817,43897,7.77601
43817,43905,5.56352
43817,43914,3.43625
43818,43814,1.20283
43818,43820,2.11989
43818,43892,4.22731
43818,43895,8.48198
43818,43907,4.38742
43818,43908,2.61271
43819,43765,3.59372
43819,43873,10.1512
43819,43927,6.26702
43819,43962,6.25628
43819,43981,5.60665
43819,44058,1.18995
43819,44068,6.93391
43819,44074,3.84752
43820,43742,3.33766
43820,43749,3.315
43820,43818,2.11989
43820,43895,2.10523
43820,43899,5.30501
43820,43908,7.62262
43820,43928,2.54176
43821,43740,4.13681
43821,43742,4.62358
43821,43942,10.3497
43822,43915,3.21387
43822,43923,2.94898
43822,43938,1.89028
43822,44075,6.8905
43822,44077,4.63327
43822,44084,3.14078
43823,43745,7.08593
43823,43750,2.21221
43823,43757,4.99117
43823,43825,5.36718
43823,43917,6.6976
43823,43937,3.74145
43824,43792,7.95977
43824,44035,4.9439
43825,43750,3.80226
43825,43757,2.96814
43825,43823,5.36718
43825,43956,7.16635
43826,43735,3.07952
