,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,46.66,52.52,44.04,43.41,47.26,47.89,44.87,48.98,49.82,0.665,32.93,39.65,41.35,17.8,35.73,37.58,34.88,35.25,42.6,0.5453
split 1,46.62,51.05,43.98,44.82,47.06,47.89,43.85,51.11,48.7,0.6582,31.41,42.76,16.19,35.28,34.24,33.74,35.11,32.62,33.5,0.5087
split 2,45.64,53.37,41.87,41.68,46.61,47.32,44.47,49.33,48.18,0.6566,33.61,36.97,33.36,30.49,33.64,33.6,36.65,32.74,31.4,0.4996
split 3,44.39,51.86,41.17,40.15,45.51,47.02,42.13,51.46,47.47,0.6492,29.32,39.99,28.97,19.01,30.91,29.76,33.31,30.55,25.41,0.4812
split 4,48.53,52.17,46.56,46.87,48.92,50.15,44.38,52.39,53.7,0.6731,32.85,40.79,27.26,30.52,33.36,32.86,36.93,30.41,31.24,0.5093
mean,46.37,52.19,43.52,43.38,47.07,48.05,43.94,50.65,49.57,0.6604,32.03,40.03,29.43,26.62,33.58,33.51,35.37,32.32,32.83,0.5088
std,1.36,0.76,1.9,2.35,1.11,1.1,0.96,1.3,2.2,0.0081,1.53,1.87,8.22,6.94,1.57,2.49,1.31,1.77,5.58,0.0209
