,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5064,0.0,50.0,0.0,0.5027
split 1,0.0,50.0,0.0,0.4978,0.0,50.0,0.0,0.5326
split 2,0.0,50.0,0.0,0.5126,0.0,50.0,0.0,0.4716
split 3,0.0,50.0,0.0,0.5014,0.0,50.0,0.0,0.4714
split 4,0.0,50.0,0.0,0.4976,0.0,50.0,0.0,0.5394
split 5,0.0,50.0,0.0,0.4907,0.0,50.0,0.0,0.5501
mean,0.0,50.0,0.0,0.5011,0.0,50.0,0.0,0.5113
std,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0316
test mean,0.0,50.0,0.0,0.5057031860456818,0.0,49.99999999999999,0.0,0.510665654969568
test std,0.0,1.7251323318614707e-14,0.0,0.054802243954852364,0.0,7.944109290391274e-15,0.0,0.07407858565100701
