,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,47.97,52.2,47.91,43.81,48.33,48.72,46.06,50.67,49.44,0.6689,25.63,46.01,14.65,16.24,32.86,33.7,32.52,34.85,33.72,0.5297
split 1,46.7,50.13,45.8,44.18,46.93,47.2,45.14,47.8,48.65,0.656,33.11,37.24,36.26,25.85,33.94,34.77,30.96,37.86,35.49,0.524
split 2,45.54,51.1,41.72,43.8,46.22,47.32,42.77,49.58,49.62,0.6527,31.14,36.33,20.95,36.13,32.61,33.2,31.68,35.2,32.72,0.5049
split 3,44.95,51.57,41.71,41.58,45.66,46.22,43.87,49.22,45.56,0.6479,32.28,40.55,31.77,24.53,33.43,33.14,33.81,34.66,30.95,0.5088
split 4,46.69,49.6,44.87,45.61,47.0,48.24,42.31,51.81,50.61,0.6518,34.87,36.88,36.81,30.91,34.96,34.91,37.36,34.77,32.62,0.5168
mean,46.37,50.92,44.4,43.8,46.83,47.54,44.03,49.82,48.78,0.6555,31.41,39.4,28.09,26.73,33.56,33.95,33.27,35.47,33.1,0.5168
std,1.05,0.94,2.4,1.29,0.9,0.87,1.41,1.36,1.72,0.0072,3.13,3.62,8.81,6.66,0.84,0.76,2.25,1.21,1.49,0.0092
