,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5626,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5392
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5529999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5596
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.555,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5446
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5619,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5364
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5539999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5525
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5621,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5174
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5581,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5416
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133
test mean,16.66666666666667,50.00000000000001,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.553243800791551,16.66666666666668,50.000000000000036,0.0,0.0,33.333333333333336,11.11111111111112,33.333333333333364,0.0,0.0,0.5222173016386662
test std,1.5050835085916836e-14,4.443322237687848e-14,0.0,0.0,9.364193369669767e-15,1.360178818287629e-14,4.045793938571993e-14,0.0,0.0,0.036749096724379496,1.2809491335957507e-14,3.948150388114312e-14,0.0,0.0,4.351167857633658e-15,1.1665269227524265e-14,3.534905478043342e-14,0.0,0.0,0.05513263976515792
