,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,30.39,49.22,0.81,41.14,38.41,48.96,36.96,68.82,41.1,0.5703,23.98,46.18,2.58,23.18,32.42,31.82,32.94,32.06,30.46,0.5327
split 1,26.46,49.26,0.0,30.1,36.08,25.6,34.71,0.0,42.07,0.5649,24.09,50.6,0.0,21.66,36.13,29.45,34.51,0.0,53.84,0.497
split 2,27.22,49.67,0.0,31.99,36.72,26.17,35.11,0.0,43.4,0.5689,22.59,49.89,0.0,17.89,34.21,22.31,34.46,0.0,32.46,0.5335
split 3,24.32,50.25,0.0,22.7,35.7,26.26,34.59,0.0,44.18,0.5662,28.52,44.77,0.0,40.79,36.02,25.07,33.29,0.0,41.93,0.5306
split 4,27.95,49.1,1.03,33.72,36.59,33.15,35.25,22.64,41.57,0.5724,24.63,42.71,0.0,31.17,31.91,22.06,31.21,0.0,34.96,0.5269
split 5,27.03,49.07,0.0,32.03,36.26,25.41,34.9,0.0,41.33,0.5673,23.53,45.18,0.0,25.4,31.66,20.4,32.94,0.0,28.25,0.4841
mean,27.23,49.43,0.31,31.95,36.62,30.92,35.25,15.24,42.27,0.5683,24.56,46.55,0.43,26.68,33.72,25.18,33.23,5.34,36.98,0.5175
std,1.81,0.42,0.44,5.42,0.86,8.5,0.8,25.35,1.13,0.0025,1.88,2.81,0.96,7.48,1.85,4.15,1.11,11.95,8.68,0.0195
test mean,24.68145817448819,47.58765992639088,0.0,26.45671459707368,36.02849877256712,24.94088713099861,38.02857596984053,0.0,36.79408542315529,0.5665893978424379,19.17164163583272,43.79763009527126,0.0,13.717294812226902,31.3692467092293,19.444771724176796,30.72153713114456,0.0,27.612778041385827,0.5188246449870839
test std,5.545244336163255,4.8927370165278985,0.0,19.31383933849588,2.473186435273518,7.198567603193507,7.465950927307624,0.0,20.612489456931293,0.049776340317617226,1.5366541146435055,10.736941702652604,0.0,11.694900221037365,2.719360595138481,4.783728713430422,5.182609088238336,0.0,13.371005237325054,0.052910099850414054
