,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5462,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5185
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5393,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5617
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.546,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4989
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5411,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5475
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5421,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5141
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5344,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5415,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5307
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218
test mean,16.666666666666668,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333335,0.0,0.0,0.5473452555014486,16.666666666666664,49.99999999999997,0.0,0.0,33.33333333333333,11.111111111111104,33.333333333333314,0.0,0.0,0.5307135501594853
test std,1.817027925851717e-14,5.381788821582897e-14,0.0,0.0,5.406419562722548e-15,1.5735923431733343e-14,4.8466263129914434e-14,0.0,0.0,0.038889194382956106,1.2434497875801753e-14,3.534905478043342e-14,0.0,0.0,7.53644380168212e-15,9.910256439669761e-15,2.993569755878539e-14,0.0,0.0,0.02524275227456983
