,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.490437158469945
train tissue 1,0.0,49.999999999999986,0.0,0.4230295566502461
train tissue 2,0.0,49.999999999999986,0.0,0.43874643874643865
train tissue 3,0.0,50.00000000000002,0.0,0.46226415094339657
train tissue 4,0.0,49.999999999999986,0.0,0.46551724137930983
train tissue 5,0.0,50.000000000000014,0.0,0.4767801857585141
train tissue 6,0.0,50.000000000000014,0.0,0.5185185185185186
train tissue 7,0.0,50.000000000000014,0.0,0.4376336421952959
train tissue 8,0.0,49.999999999999986,0.0,0.5863095238095235
train tissue 9,0.0,49.999999999999986,0.0,0.5054086538461536
train tissue 10,0.0,49.999999999999986,0.0,0.4061538461538461
train tissue 11,0.0,50.0,0.0,0.48553719008264434
train tissue 12,0.0,49.999999999999986,0.0,0.5045454545454544
train tissue 13,0.0,50.0,0.0,0.5464620630861042
train tissue 14,0.0,50.000000000000036,0.0,0.6940133037694014
train tissue 15,0.0,50.00000000000002,0.0,0.5655930871956011
train tissue 16,0.0,49.99999999999999,0.0,0.4057971014492753
train tissue 17,0.0,49.999999999999986,0.0,0.5389344262295078
train tissue 18,0.0,49.999999999999986,0.0,0.4395136778115505
train mean,0.0,49.99999999999999,0.0,0.4942734326653015
train std,0.0,1.686185274042142e-14,0.0,0.06928053652958335
test tissue 0,0.0,50.000000000000014,0.0,0.5273704789833823
test tissue 1,0.0,50.000000000000014,0.0,0.5866013071895427
test tissue 2,0.0,49.99999999999999,0.0,0.465079365079365
test tissue 3,0.0,50.000000000000036,0.0,0.42207792207792216
test tissue 4,0.0,50.00000000000002,0.0,0.4593333333333334
test tissue 5,0.0,50.0,0.0,0.4632675438596492
test tissue 6,0.0,50.000000000000014,0.0,0.5357423409269443
test tissue 7,0.0,50.00000000000002,0.0,0.46630236794171265
test mean,0.0,50.000000000000014,0.0,0.4907218324239815
test std,0.0,1.2306961192854808e-14,0.0,0.05033345284484851
