,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5880000000000001
train tissue 1,0.0,50.0,0.0,0.38600288600288657
train tissue 2,0.0,50.0,0.0,0.6222760290556898
train tissue 3,0.0,50.000000000000014,0.0,0.6103896103896106
train tissue 4,0.0,50.0,0.0,0.5905172413793098
train tissue 5,0.0,49.99999999999998,0.0,0.5121951219512191
train tissue 6,0.0,50.0,0.0,0.3699999999999999
train tissue 7,0.0,49.999999999999964,0.0,0.34175084175084125
train tissue 8,0.0,50.000000000000014,0.0,0.42222222222222244
train tissue 9,0.0,50.0,0.0,0.4190051020408163
train tissue 10,0.0,50.00000000000002,0.0,0.40834845735027253
train tissue 11,0.0,50.000000000000014,0.0,0.5119047619047623
train tissue 12,0.0,50.0,0.0,0.588
train tissue 13,0.0,49.999999999999986,0.0,0.48734693877551016
train tissue 14,0.0,50.0,0.0,0.5277777777777777
train tissue 15,0.0,50.00000000000002,0.0,0.4522849462365595
train tissue 16,0.0,50.00000000000002,0.0,0.4809782608695653
train tissue 17,0.0,49.999999999999986,0.0,0.48337438423645296
train tissue 18,0.0,49.999999999999986,0.0,0.5108225108225111
train mean,0.0,50.0,0.0,0.49016826804031627
train std,0.0,1.5028750209624192e-14,0.0,0.08245700883437639
test tissue 0,0.0,49.99999999999999,0.0,0.3619402985074622
test tissue 1,0.0,50.000000000000014,0.0,0.35753176043557156
test tissue 2,0.0,49.999999999999986,0.0,0.5893719806763285
test tissue 3,0.0,49.999999999999986,0.0,0.2741935483870968
test tissue 4,0.0,49.999999999999986,0.0,0.5069230769230769
test tissue 5,0.0,50.000000000000014,0.0,0.4531886024423337
test tissue 6,0.0,50.0,0.0,0.41242937853107337
test tissue 7,0.0,50.000000000000036,0.0,0.4527925531914894
test mean,0.0,50.00000000000001,0.0,0.4260463998868041
test std,0.0,1.7763568394002505e-14,0.0,0.09132147744179187
