weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_neighbour topologyArea,clustering coefficient_neighbour topologyArea,information centrality_neighbour topologyArea,betweenness centrality_neighbour topologyArea,eigenvector centrality_neighbour topologyArea,page rank_neighbour topologyArea,katz centrality_neighbour topologyArea,current flow betweenness centrality_neighbour topologyArea,communicability betweenness centrality_neighbour topologyArea,harmonic centrality_neighbour topologyArea,estrada index on 2 neighborhood_neighbour topologyArea,avg path length on 2 neighborhood_neighbour topologyArea,algebraic connectivity on 2 neighborhood_neighbour topologyArea,weighted node degree_neighbour topologyWall,clustering coefficient_neighbour topologyWall,information centrality_neighbour topologyWall,betweenness centrality_neighbour topologyWall,eigenvector centrality_neighbour topologyWall,page rank_neighbour topologyWall,current flow betweenness centrality_neighbour topologyWall,harmonic centrality_neighbour topologyWall,avg path length on 2 neighborhood_neighbour topologyWall,algebraic connectivity on 2 neighborhood_neighbour topologyWall,weighted node degree_neighbour topologyDist,clustering coefficient_neighbour topologyDist,information centrality_neighbour topologyDist,betweenness centrality_neighbour topologyDist,eigenvector centrality_neighbour topologyDist,page rank_neighbour topologyDist,current flow betweenness centrality_neighbour topologyDist,load centrality_neighbour topologyDist,harmonic centrality_neighbour topologyDist,avg path length on 2 neighborhood_neighbour topologyDist,algebraic connectivity on 2 neighborhood_neighbour topologyDist,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference,weighted node degree_difference topologyArea,clustering coefficient_difference topologyArea,information centrality_difference topologyArea,betweenness centrality_difference topologyArea,eigenvector centrality_difference topologyArea,page rank_difference topologyArea,katz centrality_difference topologyArea,current flow betweenness centrality_difference topologyArea,communicability betweenness centrality_difference topologyArea,harmonic centrality_difference topologyArea,estrada index on 2 neighborhood_difference topologyArea,avg path length on 2 neighborhood_difference topologyArea,algebraic connectivity on 2 neighborhood_difference topologyArea,weighted node degree_difference topologyWall,clustering coefficient_difference topologyWall,information centrality_difference topologyWall,betweenness centrality_difference topologyWall,eigenvector centrality_difference topologyWall,page rank_difference topologyWall,current flow betweenness centrality_difference topologyWall,harmonic centrality_difference topologyWall,avg path length on 2 neighborhood_difference topologyWall,algebraic connectivity on 2 neighborhood_difference topologyWall,weighted node degree_difference topologyDist,clustering coefficient_difference topologyDist,information centrality_difference topologyDist,betweenness centrality_difference topologyDist,eigenvector centrality_difference topologyDist,page rank_difference topologyDist,current flow betweenness centrality_difference topologyDist,load centrality_difference topologyDist,harmonic centrality_difference topologyDist,avg path length on 2 neighborhood_difference topologyDist,algebraic connectivity on 2 neighborhood_difference topologyDist
0.3648261979092045,-0.47700692115443555,-0.8544200742295002,0.34827307510743105,-0.9461855679020623,-0.750954896491187,-0.6479088805524694,0.10498304426212414,0.21206692695180204,0.2345385125307796,0.8287204391874258,1.2406826085335276,1.0303715445046173,-1.4087306281775875,-0.21775454820773343,1.5544125585146849,-1.1987773215772446,-0.6565367368555427,-1.1162685036753317,-0.9204338758830167,0.3579304592141439,-0.5324917879081309,-0.9185910647456532,-0.6479088805524694,-0.15317319203500912,0.21206692695145635,1.0140589140921072,1.0303715445046164,0.2445381558805014,-1.3027295821843974,0.656855140158365,-0.8675552886338558,-0.7461094408255443,0.11381747369662884,-0.10448031743370606,-0.32865380035192315,0.38832186546663366,0.9390137286478369,1.065099311985038,-0.8878121112395503,0.7623584207950022,-0.7581398728540153,-0.7798819980559851,-0.49962170170502,-0.19647019330535478,-0.5468413322947508,0.36868461007305536,-0.4725252664832125,0.6988793724861206,0.9467161150204225,-1.0574631937653738,-0.0036829918240402332,-0.13742728862883355,0.08242231952897461,0.4111921423946767,-0.18047107112099162,0.22497968353297024,0.34243015693204076,0.357272108853566,0.4297525890828286,0.25836705896806644,-0.5314048367314061,1.138713253867351,1.002517286639956,-1.4671574660370525,-0.6505557392046655,1.4854089325474014,-1.7175121087864607,-0.8859481378559062,-0.697511637727093,-0.40995093116484393,0.9826400448395093,-0.11016126925142583,-0.5516967913629828,0.3424301569320407,0.07898871784390807,0.42975258908245423,0.4486981537453869,1.0025172866399559,1.0608408446787003,-1.6408947846355728,0.61855178232758,-0.30922783989201796,0.34751307952232924,0.4359959009346715,-0.02794163207274874,0.4002270632704082,0.54846179335077,0.5990985695148383,1.0034428612232908,-0.7058423283495653,0.3809992412541582,0.06301286126414116,0.299880410191453,0.11178298919151497,0.3523336610401677,0.4922849465430059,0.5030293231231951,0.13408928066118783,-1.4313018612850077,1.297067077132534,-1.364185995669685
-0.8901759228984606,0.7883705729169065,-0.9079326158040671,-0.7613957436688157,-0.8042595206350437,-1.061219623713647,-1.2412818568251123,-1.0648479881563255,-0.8540814063770649,-0.6871304159790568,0.9092615050754165,-1.0697224065702462,-1.056351988838373,1.124401439148276,-0.3471561133625772,-1.0567556052539213,0.9241774760993974,-0.4859821496986938,-0.5721533303494679,-0.8932315934282715,-0.7331413317152209,-0.5250314717821963,-0.9093752987556464,-1.2412818568251123,-1.0420884866805804,-0.8540814063769404,0.666384368289231,-1.0563519888383741,-0.8107850106199126,0.40865900555005746,-0.6392432863911524,-0.760939642361838,-0.9899067064771488,-0.9481944286641788,-0.10448038840201365,-0.9521012595892316,-1.0780194494796695,0.9244692513557567,-0.1273205161396173,1.2644763186685892,-0.9090932572204079,-0.12010160625399655,-0.908195853294642,-0.23902605407749972,-0.6296487554135353,-1.096431898507562,-1.1100090642142142,-0.21380014979274028,1.0532982674662192,-0.49969967793559344,1.4459828012707272,-0.8131227504853367,0.8458848464879675,-0.17266497137159637,-0.3330778339278107,0.03165040913569402,-0.3079970517575765,-0.5515745610643078,-0.5718618101776766,-0.39413085866696623,-0.36029976938841646,-0.2213722699676064,-0.6330346707354682,-0.590709939011157,0.6359622612496172,-0.7405624629674713,-0.6993160121481147,0.15550466068402027,-0.744451135605203,0.1517612642635905,-0.27291929750810123,0.3312274447416317,-0.09222710091404267,-0.5330972694624363,-0.5515745610643077,-0.6741336465932242,-0.3941308586669774,-0.5947276324128351,-0.5907099390111569,-0.4492086830738265,0.1523533775088208,-0.3097663989922849,-0.07739016594762291,-0.3301493156596813,-0.3107774585201001,-0.02794170735622339,-0.21121338629015585,-0.5011955515033971,0.5488048557552515,-0.31412181992630417,1.206849733510639,-0.742395248826029,0.7585201082116079,-0.19912862739399986,0.3371887086915886,-0.2827811028861206,-0.2219035475183873,-0.5984889950903141,0.3582425730126672,0.48257558480370555,-0.382183815302964,0.911829326503178
0.3648261979092045,-0.47700692115443555,-0.8179671887355379,0.7063544421458802,-0.6580183918636385,-0.7663301465737326,-0.6870978239592512,0.07695036313170737,0.34956227082546226,0.7459687246115511,1.0642609191670085,0.8206089694237505,0.6792084835834568,-0.9650874885012982,-0.008247252242740151,1.1321785943133973,-0.4752305066582442,-0.4773327979987141,-1.0839191531115409,-0.8671637259800051,0.05568126299271524,-0.504667171645191,-0.9249577392453106,-0.6870978239592512,-0.2283287769027937,0.3495622708252568,1.0791947765912724,0.6792084835834558,-0.04079791027662919,-0.6774010939223438,-0.19785594476204277,-0.9802972526550275,-0.7934463112932977,0.1251395622079391,-0.1044803872525522,-0.7073489005654051,0.09873510029900044,0.8688184001689113,0.33641510854393936,-1.1370602580111238,0.6505332656606342,-0.754108757812391,-0.7430610300044131,-0.398792766431172,-0.5139679636467807,-0.5786561545212853,0.35082823226646664,-0.39849296013365687,0.7809809446196972,0.5481555660288003,-0.7448040315739655,-0.0036829918240402332,-0.13742728862883355,0.25618845981230287,0.6513621877791572,0.250221174028753,0.19856788137089768,0.28338618004075555,0.3350072567870103,0.5360043501360773,0.6016626800380512,0.37527821718302573,0.8165772675759294,0.7344019659648355,-1.0988250561467257,-0.5048305673982115,1.132132155169393,-1.079149332846347,-0.7372753840915062,-0.6470197048098466,-0.14160228511631753,0.8021854345884414,-0.043272501596118895,-0.5645461955166561,0.2833861800407555,0.015314088644452575,0.5360043501358082,0.6441810826964711,0.7344019659648354,0.6525568179192068,-0.9856554250013287,0.006373089988948281,-0.5543873038970019,0.21593483176860861,0.44395723738941406,-0.027941706136869908,0.0288252732877092,0.34116566663562514,0.35636837805572646,0.19828301104236168,-0.9273437522008763,0.30584076387629605,0.06740706435742728,0.4430761375445447,0.19899633641638206,-0.11317303549658007,0.4509418424731401,0.48972763150651544,0.19822911146269193,-0.9879498012778789,0.8343487074610024,-1.0799309946924756
-0.8901759228984606,0.7883705729169065,-0.9067887477717961,-1.0324540332236676,-0.7724784063624329,-1.0578198927329276,-1.2905406415491119,-1.1892568441627507,-1.0312413363735122,-1.0660252310264142,0.7571354521158656,-1.4897960456800234,-1.445223633825061,1.897263922294754,-0.0802653852307086,-1.6213900436564304,1.9476661852820822,-0.45385139584282524,-0.5485081732297866,-0.8924788502708496,-0.7283605887169935,-0.5328204752893145,-0.8795653148630203,-1.2905406415491119,-1.1487766785489266,-1.031241336373495,0.6690766499143431,-1.4452236338250621,-0.9593283628986367,1.3208533919942023,-0.6641051916541809,-0.7950461560496499,-0.9992057263574184,-1.0325439880734315,-0.10448038855623906,-0.9478255964620751,-1.1479477068147508,0.885810583929366,-0.8629323270716893,1.4001934417015758,-1.1489424883970607,-0.4409590184223371,-0.9332753303367773,0.11897649056635834,-0.5227788405764238,-1.1786375865808,-1.2764674063217663,0.12150185495265697,1.1614869949965845,-1.1994953003698392,1.6219439146348904,-0.8131227504853367,0.8458848464879675,-0.16721230198019435,-0.5148803170970552,0.07915019605663012,-0.30215695019260863,-0.6257902528921536,-0.6706730784208067,-0.5310340731313669,-0.6146314998559504,-0.8069621197007419,-0.9551706570268899,-0.8876160131397063,1.277627319203355,-0.5549235952066817,-1.1717371144457644,1.0584968100038468,-0.7177945359414275,0.18866740507622876,-0.26912735010109545,0.3340817355891866,-0.1109514146990156,-0.4729339093177596,-0.6257902528921535,-0.7645238826499101,-0.531034073131461,-0.5866476734248869,-0.8876160131397061,-0.6617576217113639,1.1081800779631805,-0.32757350237668187,-0.15155540413001511,-0.3559970054109612,-0.37008941510792487,-0.027941707519826317,-0.2070200683995551,-0.5512525935961542,0.4151260775616434,-1.1269363322821584,1.3274585981388702,-0.9035996128515233,0.4087626295746917,-0.29666202064030806,0.6468478372801274,-0.1260913064145126,-0.328729174044018,-0.7224882494587337,0.6487402612817506,1.0667994184484357,-1.1946282239011055,1.071804892549952
0.3648261979092045,-0.47700692115443555,-0.8699162469030394,0.4220957641880889,-0.9611835501901015,-0.7455648037182977,-0.6930821550232443,-0.033508133271023394,0.053924582501314,0.5117221700104089,0.9013634457586504,0.8206089694237505,0.6374242543910236,-0.9650874885012982,-0.008247252242740151,1.1764126286582939,-0.708821796490847,-0.584779530944652,-1.0991307372279617,-0.9266853025967563,1.1058511416038923,-0.5153973686132969,-0.9529419058693153,-0.6930821550232443,-0.3170114784311023,0.05392458250117063,0.9925826575206428,0.6374242543910226,0.23167092267541212,-0.820964905040434,-0.23435200503198106,-0.9652837312664937,-0.859719377209904,-0.5581484794495747,-0.10448037223097793,-0.8112347909621421,-0.014974754441666417,0.6297094957999111,0.7086593880844427,-1.2927179796146346,0.540618917631375,-0.8072386784268337,-0.8113482653396696,-0.3485717407233613,-0.56393481963806,-0.5770534123970552,0.22171467806733666,-0.3457276193909298,0.7446843352520971,0.5324551731438265,-0.9948345813056737,-0.0036829918240402332,-0.13742728862883355,0.008554089945589243,0.4607060244867402,-0.20288692969709268,0.2342388541603401,0.27436989446794646,0.2472760094454281,0.30754552285378667,0.4444255545304908,-0.2517748425612643,0.8165772675759294,0.7024994304882844,-1.0988250561467257,-0.5048305673982115,1.1691421032756601,-1.2852396384607314,-0.8264162912164522,-0.6707624468243043,-0.44144252443743737,1.4291779907683373,-0.06906727429353769,-0.6210246391485928,0.2743698944679464,-0.05982122094238775,0.3075455228535684,0.38424454284020015,0.7024994304882843,1.042429271767568,-1.1360862168641939,-0.01976686636091382,-0.5217401268818035,0.031721262083544845,-0.03650941765424814,-0.027941690201921703,-0.07305987290390793,0.2597682573188068,-0.4704523149265568,0.60959445011319,-1.0656733944277728,0.2319665534633238,0.0094916590416929,0.1775089661690409,0.2424356898236961,-0.18643309664225383,0.4530245928958051,0.39354750471416994,0.24394374868393945,-1.1839530703531447,0.8161209620975458,-1.307247007631859
0.3648261979092045,-0.47700692115443555,-0.8198680132960208,0.09467789621872191,-0.7380994083383372,-0.7640965594341637,-0.7411299368353663,-0.06873616643652597,0.015514409481143406,0.12743459390826173,0.9840565218335885,0.4005353303139735,0.29127166058286746,-0.47115281882121957,0.2222107733187417,0.5990420751038537,-0.4655478361117993,-0.6078068848630283,-1.0973298184852378,-0.8948591034845229,-0.13873561893530026,-0.535783876248163,-0.856057925051209,-0.7411299368353663,-0.37511744936909086,0.015514409481202071,1.1607220121490431,0.2912716605828664,-0.5939783452351511,-0.9493273809073683,-0.29455489929349127,-0.9787401224892337,-0.8375780832642574,0.6074605327897131,-0.10448038573603165,-0.7018140095020903,-0.20072263709412408,1.0848737386313385,0.09389937344692499,-0.4459668080297247,0.521081451725207,-0.8104703461866067,-0.7488465858789853,0.2791643047103152,0.2318998413872087,-0.6835086515529128,0.09657134884865919,0.2754055654843418,0.7981225433125272,0.7796203711195261,0.17904543097951642,-0.0036829918240402332,-0.13742728862883355,0.24712747759498122,0.2411024051745734,0.13053275825039654,0.20240476606059885,0.201978758796221,0.21929627595591905,0.2778634375498434,0.18647395333210184,0.06654161310573173,0.4944412812845077,0.4382096346084314,-0.6887383649732864,-0.3445328784111199,0.6860648858885907,-1.0706066147787763,-0.8455204478593885,-0.667951513474415,-0.2811178875379128,0.6861109401211475,-0.11807525915145721,-0.4254906243967257,0.201978758796221,-0.10905077800404393,0.2778634375497813,0.8888570904229799,0.43820963460843126,-0.13898257123405075,-1.2705885593400246,-0.06288661727352099,-0.551001295855131,0.09326552201461458,0.7831101703614082,-0.02794170452813863,0.03425356757283375,0.12680355985722225,1.1034715657912482,-0.06968483019136722,-0.3131839874525167,0.21883528449647058,0.00596891054162894,0.4205762706089185,0.7854044472273255,0.9803982913228587,0.31468687094103226,0.3003249042975924,0.782078778477428,-0.8953844228717565,1.103073290260016,-0.24001052653691465
0.3648261979092045,-0.47700692115443555,-0.7944785169421665,0.24499568105914696,-0.4529037340789749,-0.7667622512194175,-0.7986039051402573,-0.210829287119791,-0.05145346666914348,0.31792837156267384,1.1061151156892628,-0.019538308795803618,-0.058118523913456226,0.08205401122046897,0.47692753841302354,0.08841059091188354,-0.23488982366087402,-0.06255351450363328,-1.0174263404190476,-0.8316125304823268,0.35633687821473364,-0.5354215864765989,-0.7157037093504496,-0.7986039051402573,-0.296735272243179,-0.05145346666915521,1.229564606811814,-0.05811852391345726,-0.6624838377520643,-0.6143870529040936,-0.17439395977006444,-0.9646029234155358,-0.7911669912624891,-0.13640068240330497,-0.10448038845793275,-0.5883768363527538,-0.17449237441865684,0.9866598577220246,-0.21963368159066257,-0.9491705730774121,0.1670131890971116,-0.9385523881548238,-0.7576560398226465,1.1450075654365233,0.22605377139595714,-0.7918592992641537,-0.27996920358710387,1.1422168151812542,1.1271689577958819,0.22803518236640224,-0.2183802002264461,-0.0036829918240402332,-0.13742728862883355,0.36815588797624293,0.3419225888825479,0.5567838217559149,0.19782560645804292,0.11538566999511599,0.10643934668222531,0.22611292313604767,0.3143421906107983,0.5363906116437189,0.17230529499308603,0.1714479168148796,-0.22944127085903582,-0.16736174847801782,0.25882723932851676,-0.8671042482629542,-0.39316253325228717,-0.5432355304930293,0.037487039672404306,0.9816886145569903,-0.11720433550151178,-0.142223741145803,0.11538566999511597,-0.04264245887355396,0.2261129231359314,1.0954645033737755,0.17144791681487956,-0.23700627611173586,-0.9196272803384852,0.02317751378251069,-0.5202596977507314,0.2222704625941126,0.26005036528488046,-0.027941707415542583,0.145506047825357,0.145580080435425,0.7638553173365309,-0.4161232824436677,-0.7603702630140837,-0.01913649810447379,-0.13364965633120934,0.38631654763587564,1.5343272513304786,0.971826940644006,0.17388608090444196,0.019829813752122366,1.533063444953832,0.8814805251198329,0.462697317473571,-0.6013312132393843
-0.8901759228984606,0.7883705729169065,-0.9016572614031818,-0.9008719526599632,-0.8397672625202521,-1.0650251971845286,-1.242109970782994,-1.029428855236271,-0.8119441020073094,-0.9078171989928083,0.8367753664467494,-1.0697224065702462,-1.1008930652483442,1.124401439148276,-0.3471561133625772,-0.9201504991888033,1.387894281149914,-1.348786758898105,-0.8276182403688892,-0.9770864619251443,-0.7331413317152209,-0.5371550711882785,-1.0526524407086937,-1.242109970782994,-1.1647932277078814,-0.811944102007618,1.0721446648628212,-1.100893065248345,-1.584128930098431,0.2635812967080163,-0.7617830139996553,-0.8729853818823908,-1.0232667376652864,0.007955946115886436,-0.10448038873994031,-0.9716839149530399,-0.9802628145676368,1.1495566058600082,-1.6260586375886743,0.25865075119170067,-0.5639886121921203,0.07226736278593991,-0.8473688157353967,-0.5227717411080525,0.3731439515015184,-1.052048408727294,-0.933783711501544,-0.5511735095526361,0.8217682008805133,-0.1751892975650137,1.4490346616808936,-0.8131227504853367,0.8458848464879675,-0.5068842193348053,-1.0130082589103233,-0.9314284175268549,-0.2733327246674013,-0.598747434973319,-0.7566660770249656,-0.9795927769177487,-0.9972114459240959,-1.677465662150464,-0.9551706570268899,-0.8884333114340176,1.0624524200699947,-0.5401903517336071,-1.0758893695823197,0.954109059236507,-0.6018237725743626,-0.04138076982809885,-0.6879688784141874,-1.3340926930937942,-0.10119005784295347,-0.3322485989099439,-0.5987474349733188,-0.6227065179477068,-0.9795927769178365,-1.3367046051338718,-0.8884333114340174,-1.1753136482933344,0.5672466721950629,-0.465736247909593,-0.30501027315989193,-0.6706395825101754,-1.0631237534931914,-0.02794170228291707,-0.3763003175796468,-0.5960822184917145,-1.046740593816552,-1.4893333044274326,0.5404224731381273,-0.9458043771089427,0.6179686067350822,-0.38638043558568497,-1.0675380377849162,-1.0213033719920885,-0.2948313948520249,-0.7303991256875189,-1.1183855138784546,-1.3120911574984664,-0.9869303288177603,0.6586952393513574
0.3648261979092045,-0.47700692115443555,-0.7478250483029371,0.1902153924992172,-0.05883210962187576,-0.7805470790483184,-0.7447794472487883,0.05499845743636705,0.32556019925842344,0.12938483597129738,1.2471926013106838,0.4005353303139735,0.2912716605828922,-0.47115281882121957,0.2222107733187417,0.5990420751038537,-0.46554783611179607,-0.4808103851290332,-1.0600027367086449,-0.8050413024107633,1.955761007955881,-0.5350712116525824,-0.8818516633058249,-0.7447794472487883,-0.2649008469368307,0.32556019925837454,1.4417156597238245,0.29127166058289117,-0.19359456866115113,-0.6062830040776352,-0.27133330968977787,-0.949925045374189,-0.7884682939217618,1.2890502611705306,-0.10448038877229957,-0.6792783263880842,-0.22238098620567856,1.3605965719339046,0.06379511715884573,-0.32179545566798573,0.45484729532902224,-0.8133666842104162,-0.701201508511264,1.439327324714582,0.21417652919535135,-0.6986208232613963,0.09230361651851646,1.453033009286391,1.211618273343541,0.46877838346057105,-0.06431716112000951,-0.0036829918240402332,-0.13742728862883355,0.22641383264243278,-0.2812011297860297,0.23575071419116908,0.21534744217957133,0.15055503113508412,0.10463625724892123,-0.10056784552675155,-0.30099345105948466,-0.09761683141952823,0.17230529499308603,0.17449366875491323,-0.2622482061529122,-0.14416076717725576,0.1951961004791489,-0.6811250826648133,0.11827444911587744,-0.40409415342622923,0.1787094714500757,0.27128733694294604,-0.09618058008439902,0.012466403986123132,0.15055503113508412,0.13971604540291396,-0.10056784552663514,-0.22756414458155444,0.1744936687549132,0.8143856423752803,-0.34422519917220556,-0.1144563078930804,-0.4723169794616455,-0.017990442467516243,-0.16229853363916608,-0.02794170231724388,-0.08952618468813989,-0.05356444342597499,-0.3169801883784675,0.3778711574985487,0.02459251430459835,-0.2610375604193453,-0.3474357115854098,0.1820601834628894,0.6296060077454367,-1.2543771335341916,0.16444489288151998,0.03396066535955745,0.6180113829389768,0.7931161878518365,-0.23930069954509456,-0.7171730411558932
0.3648261979092045,-0.47700692115443555,-0.7359346185487389,-0.12657669281339134,0.08133081815729468,-0.7781468101756241,-0.779855719617902,-0.030066028362701155,0.16816047560228206,-0.1029750759724695,1.2663066447516775,-0.019538308795803618,-0.05808160344902996,0.08205401122046897,0.47692753841302354,0.08841059091188354,-0.16925842901405286,-0.11884525448391718,-1.043323283711821,-0.7725065711393116,-0.31296714153745714,-0.5374942280645857,-0.7305860304995786,-0.779855719617902,-0.09754999423349926,0.16816047560183306,1.2700952313056506,-0.05808160344903099,-0.932667823350309,-0.6911306227238474,-0.12608350205135108,-0.9219149407403164,-0.7350877748506106,-0.9227197295137336,-0.1044803888747773,-0.537216703166513,-0.1446150162928135,1.167197871028069,-0.09108599920664388,0.06062394638132283,0.5872638875110961,-0.6779638239985954,-0.6756352520481712,0.16403496473959878,1.0926831512462365,-0.6993718940685264,-0.017957264342681703,0.17666269405184,1.1254683584692393,0.7148493653121543,0.20632468142117055,-0.0036829918240402332,-0.13742728862883355,0.28309395704683105,-0.4936778920823545,0.4452370508443179,0.2194706548922774,0.09770740537245706,0.03707410778408424,-0.22220103947058673,-0.45696417472472073,-0.024039757613631578,-0.14983069129833565,-0.09223986001976284,0.1970488879613384,0.033010362755847164,-0.2320415460809251,-0.41971818473279965,0.41857115622506175,-0.37806031326763984,0.34260334264376113,-1.0832322419363345,-0.10200537135109443,0.31775502060583855,0.09770740537245705,0.2815019620562616,-0.22220103947077963,-0.7426239400276526,-0.09223986001976282,-0.24314559984960069,-0.4331312707039037,-0.010422513466733351,-0.4114084943347218,0.13038681809460922,-1.7175456100729591,-0.027941702425952696,0.049799465743045425,0.002103101821995871,-0.9857384193896612,0.2067352170461581,0.3644403453094135,-0.17203943261874877,-0.19983693034526714,0.28148664842710763,-0.4734753160991667,0.033665661464950154,0.16346888244464652,-0.04817560272822493,-0.4878055245157408,0.3279029009878594,0.04638127232570591,-0.47111821046802854
