,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.573076923076923
train tissue 1,0.0,49.999999999999986,0.0,0.33538461538461534
train tissue 2,0.0,50.0,0.0,0.4208984375
train tissue 3,0.0,50.000000000000014,0.0,0.5615079365079365
train tissue 4,0.0,50.00000000000002,0.0,0.41660377358490575
train tissue 5,0.0,49.99999999999999,0.0,0.4298245614035085
train tissue 6,0.0,50.0,0.0,0.379679144385027
train tissue 7,0.0,50.00000000000002,0.0,0.37500000000000044
train tissue 8,0.0,50.000000000000014,0.0,0.6221033868092694
train tissue 9,0.0,49.999999999999986,0.0,0.5124716553287979
train tissue 10,0.0,50.00000000000002,0.0,0.5354609929078015
train tissue 11,0.0,50.000000000000014,0.0,0.40014214641080276
train tissue 12,0.0,50.0,0.0,0.5060034305317326
train tissue 13,0.0,50.000000000000014,0.0,0.6066666666666666
train tissue 14,0.0,50.0,0.0,0.5011337868480725
train tissue 15,0.0,50.0,0.0,0.5507246376811594
train tissue 16,0.0,49.99999999999999,0.0,0.48049052396878483
train tissue 17,0.0,50.000000000000014,0.0,0.46484848484848496
train tissue 18,0.0,50.0,0.0,0.4407017543859648
train mean,0.0,50.0,0.0,0.4796169925384449
train std,0.0,1.2731463251543875e-14,0.0,0.08012522412155854
test tissue 0,0.0,50.000000000000036,0.0,0.4964102564102566
test tissue 1,0.0,49.999999999999964,0.0,0.46590909090909033
test tissue 2,0.0,50.0,0.0,0.6449631449631452
test tissue 3,0.0,50.000000000000036,0.0,0.3668831168831171
test tissue 4,0.0,49.999999999999986,0.0,0.4956896551724136
test tissue 5,0.0,49.99999999999999,0.0,0.4078947368421053
test tissue 6,0.0,50.000000000000014,0.0,0.5829508196721311
test tissue 7,0.0,49.999999999999964,0.0,0.5546218487394958
test mean,0.0,49.99999999999999,0.0,0.5019153336989693
test std,0.0,2.6939785314722367e-14,0.0,0.08532766967881356
