,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5544,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5273
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5516,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5091
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5424,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5634
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5466,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.55
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5479999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5392
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.545,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5564
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5479999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5409
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184
test mean,16.66666666666667,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5518429216898617,16.666666666666668,50.00000000000001,0.0,0.0,33.33333333333333,11.11111111111111,33.333333333333336,0.0,0.0,0.5293195054354402
test std,1.3855823069518003e-14,4.133509021060301e-14,0.0,0.0,6.5203873268320016e-15,1.1790063413694796e-14,3.511336036134152e-14,0.0,0.0,0.04589937394008028,9.969778034532539e-15,2.95110562224397e-14,0.0,0.0,5.617333549722722e-15,8.656892398314542e-15,2.5618982671915014e-14,0.0,0.0,0.0466295115626834
