,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5105189340813464
train tissue 1,0.0,50.00000000000002,0.0,0.5215053763440864
train tissue 2,0.0,49.999999999999986,0.0,0.5734890109890107
train tissue 3,0.0,50.0,0.0,0.5
train tissue 4,0.0,49.999999999999986,0.0,0.5646743978590542
train tissue 5,0.0,49.999999999999986,0.0,0.4505494505494505
train tissue 6,0.0,50.0,0.0,0.4890109890109892
train tissue 7,0.0,50.00000000000002,0.0,0.5439882697947218
train tissue 8,0.0,49.999999999999986,0.0,0.5386904761904759
train tissue 9,0.0,49.99999999999997,0.0,0.47530364372469625
train tissue 10,0.0,49.99999999999997,0.0,0.4088050314465408
train tissue 11,0.0,50.000000000000014,0.0,0.5401563610518832
train tissue 12,0.0,50.0,0.0,0.5894819466248034
train tissue 13,0.0,50.000000000000014,0.0,0.43333333333333324
train tissue 14,0.0,50.00000000000002,0.0,0.5703324808184145
train tissue 15,0.0,50.00000000000002,0.0,0.48392857142857193
train tissue 16,0.0,50.0,0.0,0.5397796817625458
train tissue 17,0.0,49.999999999999986,0.0,0.46414602346805683
train tissue 18,0.0,49.999999999999986,0.0,0.4855769230769226
train mean,0.0,50.0,0.0,0.5096458369239425
train std,0.0,1.6623791107849736e-14,0.0,0.04902099971630242
test tissue 0,0.0,49.999999999999986,0.0,0.4646666666666667
test tissue 1,0.0,50.000000000000014,0.0,0.4504918032786886
test tissue 2,0.0,49.99999999999999,0.0,0.5
test tissue 3,0.0,49.999999999999986,0.0,0.5800000000000001
test tissue 4,0.0,50.00000000000002,0.0,0.3973333333333334
test tissue 5,0.0,50.0,0.0,0.475
test tissue 6,0.0,49.999999999999986,0.0,0.5184729064039408
test tissue 7,0.0,49.999999999999986,0.0,0.4448275862068966
test mean,0.0,50.0,0.0,0.47884903698619075
test std,0.0,1.3759600911837627e-14,0.0,0.051321642675092406
