,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5375,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5394
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5471,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5116
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5427,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5447,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5455
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5471,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.529
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5528,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4892
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5453,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5264
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201
