,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5552,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5469
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5521,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5363
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5507,17.08,49.97,0.0,1.27,33.37,22.48,33.37,0.0,34.08,0.5634
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5531,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5393
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5525,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5386
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5511,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5465
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5525,16.74,50.0,0.0,0.21,33.34,13.01,33.34,0.0,5.68,0.5452
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.16,0.01,0.0,0.47,0.02,4.24,0.01,0.0,12.7,0.0091
test mean,16.66666666666667,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5547750459302202,16.66666666666668,50.00000000000003,0.0,0.0,33.333333333333336,11.111111111111123,33.33333333333337,0.0,0.0,0.5034618443229482
test std,1.3662701108210572e-14,3.648650512248295e-14,0.0,0.0,8.150484158540001e-15,1.0179951451212033e-14,3.058332747792578e-14,0.0,0.0,0.03390705191885314,7.944109290391274e-15,2.4868995751603507e-14,0.0,0.0,6.153480596427404e-15,7.614543750858903e-15,2.3160859559832578e-14,0.0,0.0,0.05596796474041166
