,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,18.71,50.28,0.0,5.84,34.18,35.49,33.64,0.0,72.83,0.5821,18.73,48.52,0.0,7.66,32.4,19.36,32.86,0.0,25.21,0.5106
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.578,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5749
split 2,17.2,50.0,1.61,0.0,33.5,31.26,33.37,60.41,0.0,0.5862,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5109
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5786,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5669
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5816,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5347
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5859,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4841
mean,17.1,50.05,0.27,0.97,33.5,18.53,33.39,10.07,12.14,0.5821,17.01,49.75,0.0,1.28,33.18,12.49,33.25,0.0,4.2,0.5303
std,0.75,0.1,0.6,2.18,0.31,10.57,0.11,22.51,27.14,0.0032,0.77,0.55,0.0,2.85,0.35,3.07,0.18,0.0,9.39,0.0322
test mean,16.666666666666664,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333333,0.0,0.0,0.5803087751788555,16.666666666666664,49.999999999999986,0.0,0.0,33.33333333333332,11.111111111111107,33.333333333333314,0.0,0.0,0.5331107202834008
test std,1.3217864086490991e-14,4.058908377952828e-14,0.0,0.0,6.31333788191056e-15,1.2054728638203048e-14,3.507550227986316e-14,0.0,0.0,0.03704124885344256,9.648087210223558e-15,2.864289338439558e-14,0.0,0.0,1.0950198975068616e-14,8.472682124045022e-15,2.7056661287843684e-14,0.0,0.0,0.05045925216566504
