,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.4569892473118283
train tissue 1,0.0,50.000000000000014,0.0,0.5593333333333332
train tissue 2,0.0,49.999999999999986,0.0,0.6128526645768025
train tissue 3,0.0,50.0,0.0,0.5069444444444444
train tissue 4,0.0,49.99999999999997,0.0,0.6065162907268171
train tissue 5,0.0,50.000000000000014,0.0,0.58359133126935
train tissue 6,0.0,49.999999999999986,0.0,0.6630094043887146
train tissue 7,0.0,50.00000000000002,0.0,0.49780058651026426
train tissue 8,0.0,50.00000000000002,0.0,0.5991847826086958
train tissue 9,0.0,50.000000000000014,0.0,0.5465277777777782
train tissue 10,0.0,49.99999999999997,0.0,0.5139784946236555
train tissue 11,0.0,50.0,0.0,0.5339080459770116
train tissue 12,0.0,50.0,0.0,0.6084656084656084
train tissue 13,0.0,50.0,0.0,0.7043062200956938
train tissue 14,0.0,50.0,0.0,0.6145124716553287
train tissue 15,0.0,49.99999999999999,0.0,0.5608974358974361
train tissue 16,0.0,50.00000000000002,0.0,0.546195652173913
train tissue 17,0.0,50.00000000000002,0.0,0.5811011904761905
train tissue 18,0.0,50.0,0.0,0.535104364326376
train mean,0.0,50.0,0.0,0.5700641761389074
train std,0.0,1.5378302753758526e-14,0.0,0.05777108019736954
test tissue 0,0.0,50.0,0.0,0.4639498432601878
test tissue 1,0.0,50.000000000000014,0.0,0.5500000000000003
test tissue 2,0.0,50.000000000000014,0.0,0.48289473684210527
test tissue 3,0.0,50.0,0.0,0.44444444444444436
test tissue 4,0.0,50.00000000000002,0.0,0.5726495726495728
test tissue 5,0.0,50.0,0.0,0.47069597069597124
test tissue 6,0.0,50.000000000000014,0.0,0.496672716273442
test tissue 7,0.0,49.999999999999986,0.0,0.49261083743842354
test mean,0.0,50.00000000000001,0.0,0.49673976520051843
test std,0.0,1.0950198975068616e-14,0.0,0.04076755390955175
