,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5735,0.0,50.0,0.0,0.4451
split 1,0.0,50.0,0.0,0.5705,0.0,50.0,0.0,0.4694
split 2,0.0,50.0,0.0,0.5782,0.0,50.0,0.0,0.5098
split 3,0.0,50.0,0.0,0.5657,0.0,50.0,0.0,0.473
split 4,0.0,50.0,0.0,0.5528,0.0,50.0,0.0,0.5672
split 5,0.0,50.0,0.0,0.5725,0.0,50.0,0.0,0.404
mean,0.0,50.0,0.0,0.5689,0.0,50.0,0.0,0.4781
std,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0511
test mean,0.0,50.0,0.0,0.5522290020916901,0.0,50.00000000000001,0.0,0.4618288871617111
test std,0.0,1.8657311011437966e-14,0.0,0.06270908348582964,0.0,1.5688358818848954e-14,0.0,0.03940174173646559
