,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.6283891547049439
train tissue 1,0.0,49.99999999999997,0.0,0.5970149253731338
train tissue 2,0.0,49.999999999999986,0.0,0.6323417238749043
train tissue 3,0.0,50.0,0.0,0.5128968253968254
train tissue 4,0.0,50.0,0.0,0.46296296296296297
train tissue 5,0.0,50.0,0.0,0.5350877192982454
train tissue 6,0.0,50.0,0.0,0.5935828877005349
train tissue 7,0.0,50.000000000000014,0.0,0.5647058823529415
train tissue 8,0.0,50.000000000000014,0.0,0.37254901960784326
train tissue 9,0.0,50.000000000000014,0.0,0.46334310850439914
train tissue 10,0.0,50.0,0.0,0.5661157024793391
train tissue 11,0.0,50.0,0.0,0.5282331511839709
train tissue 12,0.0,49.999999999999986,0.0,0.4718045112781952
train tissue 13,0.0,50.00000000000002,0.0,0.6670258620689655
train tissue 14,0.0,50.0,0.0,0.5041666666666667
train tissue 15,0.0,49.99999999999999,0.0,0.4011299435028248
train tissue 16,0.0,50.000000000000014,0.0,0.5190217391304348
train tissue 17,0.0,50.00000000000002,0.0,0.542568542568543
train tissue 18,0.0,49.999999999999986,0.0,0.5484848484848479
train mean,0.0,50.0,0.0,0.5321802724810801
train std,0.0,1.334291761984158e-14,0.0,0.07441485368297936
test tissue 0,0.0,50.000000000000036,0.0,0.5877957658779582
test tissue 1,0.0,50.0,0.0,0.4061624649859945
test tissue 2,0.0,49.999999999999986,0.0,0.4468085106382975
test tissue 3,0.0,50.000000000000014,0.0,0.5815217391304349
test tissue 4,0.0,50.000000000000014,0.0,0.4934289127837519
test tissue 5,0.0,50.0,0.0,0.4627594627594632
test tissue 6,0.0,49.99999999999999,0.0,0.3859348198970839
test tissue 7,0.0,49.999999999999986,0.0,0.5317241379310346
test mean,0.0,50.0,0.0,0.4870169767505024
test std,0.0,1.6280579355608324e-14,0.0,0.07078802853761548
