,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4893,0.0,50.0,0.0,0.5126
split 1,0.0,50.0,0.0,0.5589,0.0,50.0,0.0,0.5048
split 2,0.0,50.0,0.0,0.5359,0.0,50.0,0.0,0.4293
split 3,0.0,50.0,0.0,0.5739,0.0,50.0,0.0,0.4518
split 4,0.0,50.0,0.0,0.5442,0.0,50.0,0.0,0.4937
split 5,0.0,50.0,0.0,0.5374,0.0,50.0,0.0,0.5139
mean,0.0,50.0,0.0,0.5399,0.0,50.0,0.0,0.4843
std,0.0,0.0,0.0,0.0262,0.0,0.0,0.0,0.0323
test mean,0.0,50.0,0.0,0.5321802724810801,0.0,50.0,0.0,0.4870169767505024
test std,0.0,1.334291761984158e-14,0.0,0.07441485368297936,0.0,1.6280579355608324e-14,0.0,0.07078802853761548
