,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.47677595628415265
train tissue 1,0.0,49.999999999999964,0.0,0.46544980443285483
train tissue 2,0.0,50.0,0.0,0.3847167325428199
train tissue 3,0.0,50.000000000000036,0.0,0.645047169811321
train tissue 4,0.0,50.0,0.0,0.46005917159763315
train tissue 5,0.0,50.000000000000014,0.0,0.5758928571428571
train tissue 6,0.0,49.99999999999998,0.0,0.38173913043478236
train tissue 7,0.0,50.0,0.0,0.45552884615384587
train tissue 8,0.0,50.00000000000002,0.0,0.6168478260869567
train tissue 9,0.0,49.99999999999997,0.0,0.5271255060728743
train tissue 10,0.0,50.0,0.0,0.41594827586206906
train tissue 11,0.0,50.0,0.0,0.513218390804598
train tissue 12,0.0,49.999999999999986,0.0,0.5063559322033898
train tissue 13,0.0,50.000000000000014,0.0,0.48916666666666664
train tissue 14,0.0,50.000000000000014,0.0,0.6815856777493607
train tissue 15,0.0,49.99999999999999,0.0,0.5929487179487181
train tissue 16,0.0,49.99999999999999,0.0,0.4507575757575755
train tissue 17,0.0,50.000000000000014,0.0,0.43217893217893266
train tissue 18,0.0,49.999999999999986,0.0,0.4642857142857138
train mean,0.0,50.0,0.0,0.5018752044219539
train std,0.0,1.8297791554551115e-14,0.0,0.08303858246330222
test tissue 0,0.0,49.99999999999999,0.0,0.5358807082945019
test tissue 1,0.0,50.00000000000002,0.0,0.47135955831608023
test tissue 2,0.0,50.0,0.0,0.5348484848484851
test tissue 3,0.0,49.999999999999986,0.0,0.4028571428571429
test tissue 4,0.0,49.999999999999986,0.0,0.6088657105606253
test tissue 5,0.0,50.000000000000014,0.0,0.4673076923076923
test tissue 6,0.0,50.0,0.0,0.529817953546767
test tissue 7,0.0,50.00000000000002,0.0,0.4573055028463003
test mean,0.0,50.0,0.0,0.5010303441971994
test std,0.0,1.3987047740492306e-14,0.0,0.0595638514572838
