,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,31.112829510826646,49.85763936129424,0.0,43.480849171185696,39.31815353987807,26.524852320513816,38.036286502583536,0.0,41.53827045895792,0.5581237672583826
train tissue 1,28.49051066706599,47.610221104197024,0.0,37.86131089700094,37.01149425287355,27.475994075815947,33.88936009801152,0.0,48.53862212943631,0.5994557823129253
train tissue 2,30.869802946528225,47.37516005121634,0.0,45.23424878836833,38.69047619047619,26.07469426927854,36.92614770459078,0.0,41.29793510324484,0.6074897119341565
train tissue 3,27.617211127921394,39.21102661596956,0.0,43.64060676779463,34.705882352941174,23.192507754313237,35.28656971770744,0.0,34.29095354523227,0.6186648367807078
train tissue 4,30.951617077930035,49.699398797595194,0.0,43.1554524361949,38.888888888888886,25.858599030666586,39.61661341853037,0.0,37.95918367346939,0.5443403861718118
train tissue 5,16.66666666666668,50.000000000000036,0.0,0.0,33.333333333333336,11.11111111111112,33.33333333333336,0.0,0.0,0.5816186556927299
train tissue 6,34.093880555058,37.6068376068376,18.4873949579832,46.1874091003532,37.43576111997165,42.29537030696648,33.97683397683398,54.99999999999999,37.909276944065475,0.5598965814421143
train tissue 7,26.984665494718495,33.089857345948325,0.0,47.86413913820716,34.57142857142857,22.58454832793399,30.82473285231527,0.0,36.928912131486705,0.5234375
train tissue 8,46.501782531194294,62.499999999999986,18.181818181818183,58.82352941176471,53.33333333333332,72.2943722943723,45.45454545454544,100.0,71.42857142857143,0.6488033298647242
train tissue 9,28.140905927693435,51.658822178854294,3.63636363636364,29.127531967862364,38.77967711301045,68.7157723519084,35.31627687961071,100.0,70.83104017611447,0.6115180121527778
train tissue 10,30.39156521335283,46.18387140026524,0.0,44.99082423979325,38.05885681946802,25.873567328218808,35.5806533067053,0.0,42.04004867795112,0.6387608887766697
train tissue 11,30.713052836890913,46.94337526991935,0.0,45.19578324075339,38.46239060595988,25.84006655021248,36.93006999507334,0.0,40.5901296555641,0.5915310731985438
train tissue 12,26.684636118598366,52.380952380952316,0.0,27.672955974842782,37.037037037037045,24.59915611814344,37.13080168776365,0.0,36.66666666666668,0.5768707482993197
train tissue 13,27.851366766426906,47.83546448929287,0.0,35.718635809987845,36.4705882352941,26.11903866136372,34.226190476190474,0.0,44.130925507900685,0.6216805390408243
train tissue 14,18.6713491366696,47.05882352941179,0.0,8.955223880597012,29.86111111111112,16.192119643370727,32.78688524590165,0.0,15.789473684210526,0.4961168639053255
train tissue 15,25.732858149634847,49.84381519446973,0.0,27.354759254434818,35.49146931499872,23.78623513412113,35.36169736147326,0.0,35.99700804089013,0.5644374999999999
train tissue 16,27.80952380952381,51.42857142857144,0.0,31.999999999999996,36.111111111111114,23.299888517279822,39.130434782608695,0.0,30.769230769230766,0.5306122448979592
train tissue 17,28.13149283020203,55.25784300525108,0.0,29.136635485355004,39.40740740740741,27.030418159309146,38.793836846582835,0.0,42.29741763134461,0.6161550468262227
train tissue 18,30.729967455402072,49.36917169500828,0.0,42.82073067119793,38.99999999999999,26.822981247635244,36.79476696647593,0.0,43.6741767764298,0.5519797335334959
train tissue 19,25.80542342608526,49.22754510625761,6.492335437330926,21.696389734667246,34.61195758709793,40.440739543793036,34.8635937775387,55.38461538461539,31.074009469225018,0.5965363511659808
train tissue 20,24.931656642974303,45.76271186440678,0.0,29.03225806451613,33.33333333333333,22.5140712945591,32.92682926829268,0.0,34.61538461538461,0.5192743764172336
train mean,28.51822689958876,48.09052897265329,2.228472010166474,35.23567971594654,37.32922339328352,29.93552876385177,36.05649807869852,14.78021978021978,38.96986843263699,0.5789192347462812
train std,5.6021458925945256,5.9468304662558715,5.448669593640201,13.370975917987066,4.313751336745693,14.613471791087779,3.0550083329487507,32.000671711341546,14.623944495331948,0.0407034347148327
test tissue 0,20.124093062160913,36.64276463341444,0.0,23.7295145530683,26.454248366013072,17.377325363951993,27.030805797641825,0.0,25.101170294214153,0.4643378099693174
test tissue 1,21.589874996443967,50.05780619588045,0.0,14.711818793451442,34.64849354375896,26.063656860674673,33.96625148090041,0.0,44.224719101123604,0.5590007860948554
test tissue 2,23.4845852388724,49.48939512961509,0.0,20.964360587002098,34.76190476190476,24.499307575718802,34.127843986998926,0.0,39.370078740157474,0.539733379501385
test tissue 3,28.672123411440563,52.68176400476759,15.763546798029559,17.571059431524542,35.17156862745099,30.807628905545126,38.97707231040565,23.880597014925378,29.565217391304344,0.5172844648063307
test tissue 4,29.40986884215877,42.49393585481986,0.0,45.73567067165644,36.700336700336706,24.593652746374246,34.40500436427117,0.0,39.37595387485157,0.5611136260751471
test tissue 5,24.94358974358974,45.59999999999998,0.0,29.230769230769234,33.333333333333336,22.647935291613454,32.758620689655174,0.0,35.18518518518519,0.5595562130177515
test tissue 6,21.63312739517964,49.959623149394346,0.0,14.939759036144572,34.30779569892472,23.612984013118137,34.080058758722004,0.0,36.75889328063241,0.4675758261656858
test tissue 7,27.257698589664447,35.35147566117286,0.0,46.42162010782048,34.281079234972665,22.673439382001174,30.42193313454891,0.0,37.5983850114546,0.5540196855595191
test mean,24.639370159938803,45.28459557863307,1.9704433497536948,26.66307155142964,33.7073450333369,24.0344912673747,33.22094881539301,2.9850746268656723,35.89745035986542,0.527827723898749
test std,3.2792362217068134,6.106075226731522,5.213303075989342,12.066335380677724,2.883938594727974,3.5141170329546463,3.221355628857209,7.897765107655496,5.638062179933876,0.03822072779692576
