,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train TPR,train FPR,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val TPR,val FPR,val Auc
split 0,42.76333333333333,42.11666666666667,42.73,43.44,42.93666666666667,42.48333333333334,28.53333333333333,0.6204666666666667,33.276666666666664,32.29666666666667,35.126666666666665,32.406666666666666,33.38,34.82666666666667,33.31333333333333,0.5034333333333333
split 1,43.64666666666667,43.843333333333334,43.91333333333333,43.18333333333334,43.72,42.800000000000004,28.136666666666667,0.6225333333333333,35.87,38.72333333333333,33.93666666666667,34.96333333333334,36.190000000000005,32.46,31.906666666666666,0.5125666666666667
split 2,42.27333333333333,43.78333333333333,40.949999999999996,42.083333333333336,42.38999999999999,39.63999999999999,28.80666666666667,0.6153000000000001,34.776666666666664,36.25666666666667,35.24,32.83,35.00666666666667,34.129999999999995,32.49666666666666,0.5186000000000001
split 3,43.86666666666667,46.31,40.64666666666667,44.643333333333324,44.089999999999996,37.20666666666667,27.953333333333333,0.6257666666666667,33.36666666666667,39.13,30.516666666666666,30.453333333333333,33.88666666666666,27.203333333333333,33.056666666666665,0.49720000000000003
split 4,44.29666666666666,44.69333333333333,43.13666666666666,45.05666666666667,44.44,41.553333333333335,27.78,0.6230333333333333,36.64666666666667,34.52333333333333,36.17666666666667,39.24666666666666,36.86,35.583333333333336,31.573333333333334,0.5200333333333332
mean,43.370000000000005,44.153333333333336,42.27333333333333,43.68333333333334,43.51666666666667,40.73666666666667,28.24333333333333,0.6214333333333334,34.78666666666666,36.18666666666667,34.199999999999996,33.98,35.06333333333333,32.839999999999996,32.46666666666667,0.5103666666666666
std,1.1210617982767739,2.5892996908216097,2.704423208170068,1.9420397066543773,1.0818247958375184,4.45514184834657,0.542674856613055,0.005866878784044096,2.0476017407906473,4.123779496206524,3.6894741570521346,4.821548852115193,1.97867587598935,4.7695149532094865,0.9900536461334919,0.016187388781256702
