,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train TPR,train FPR,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val TPR,val FPR,val Auc
split 0,45.800000000000004,45.60666666666666,47.10666666666666,44.68,45.923333333333325,48.723333333333336,27.040000000000003,0.6458666666666667,35.03666666666666,30.856666666666666,39.17333333333334,35.080000000000005,35.22666666666667,39.126666666666665,32.38666666666666,0.5143
split 1,45.699999999999996,46.02333333333333,46.86333333333334,44.20666666666667,45.876666666666665,49.943333333333335,27.06,0.6468333333333334,32.17,27.453333333333333,37.93666666666667,31.12,32.74,42.74333333333333,33.63,0.4915333333333333
split 2,45.169999999999995,42.46333333333334,47.72333333333333,45.32666666666666,45.33666666666667,51.11333333333334,27.333333333333332,0.6415000000000001,35.126666666666665,33.906666666666666,35.48333333333333,35.99,35.223333333333336,38.02333333333333,32.39000000000001,0.5086666666666666
split 3,45.69333333333333,44.71333333333333,46.57666666666666,45.79333333333333,45.900000000000006,48.64666666666667,27.046666666666667,0.6417,34.32333333333333,31.75333333333333,39.45666666666667,31.76666666666667,34.656666666666666,42.06,32.669999999999995,0.5009333333333333
split 4,45.346666666666664,41.17,47.15,47.71666666666667,45.52333333333334,48.77,27.24,0.6456333333333334,33.483333333333334,32.13333333333333,31.89,36.42666666666667,33.63666666666666,32.14333333333333,33.18,0.4871666666666667
mean,45.54333333333333,43.99333333333333,47.080000000000005,45.54666666666666,45.71333333333333,49.43666666666667,27.143333333333334,0.6443,34.02666666666667,31.22,36.78666666666667,34.076666666666675,34.29666666666666,38.82,32.85,0.5005333333333333
std,1.3500775286380164,2.2013173833462143,1.718913610394658,3.617134900565486,1.3357604575671482,3.9553465363002283,0.6664913102709337,0.010001497665627655,2.7621132006732325,2.8599964257941926,5.64006170179015,4.387705044274918,2.7862224526328756,8.04025577260381,1.3942159883684528,0.02420909470977109
testing,26.316666666666666,4.3533333333333335,70.66333333333334,3.9333333333333336,55.00333333333333,99.92333333333333,32.57666666666666,0.7298333333333332,24.013333333333335,0.0,72.04333333333334,0.0,56.31,100.0,33.33,0.6859999999999999
std testing,1.4609661947568195,3.1537526148313466,0.29488227406128903,3.0556868658653853,0.2397684067780621,0.10842303978193917,0.418754767800386,0.0026662499674428492,0.39668067202166024,0.0,1.1937150227569207,0.0,1.4526068520651656,0.0,0.0,0.01571899063765439
