,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5932,0.0,50.0,0.0,0.5021
split 1,0.0,50.0,0.0,0.5747,0.0,50.0,0.0,0.4565
split 2,0.0,50.0,0.0,0.5824,0.0,50.0,0.0,0.4558
split 3,0.0,50.0,0.0,0.5877,0.0,50.0,0.0,0.5068
split 4,0.0,50.0,0.0,0.5712,0.0,50.0,0.0,0.5186
split 5,0.0,50.0,0.0,0.5912,0.0,50.0,0.0,0.3863
mean,0.0,50.0,0.0,0.5834,0.0,50.0,0.0,0.471
std,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.045
test mean,0.0,50.0,0.0,0.5758850308175999,0.0,50.00000000000001,0.0,0.4823208787226303
test std,0.0,1.6219258688167645e-14,0.0,0.045449999551889844,0.0,1.6085595323533783e-14,0.0,0.06518811761273105
