,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5129781420765023
train tissue 1,0.0,50.00000000000002,0.0,0.4686666666666669
train tissue 2,0.0,50.0,0.0,0.4639999999999998
train tissue 3,0.0,49.99999999999998,0.0,0.6024691358024692
train tissue 4,0.0,49.999999999999986,0.0,0.412037037037037
train tissue 5,0.0,50.000000000000014,0.0,0.39473684210526333
train tissue 6,0.0,49.99999999999998,0.0,0.5165217391304346
train tissue 7,0.0,49.999999999999986,0.0,0.6120857699805067
train tissue 8,0.0,49.999999999999986,0.0,0.4191522762951331
train tissue 9,0.0,50.0,0.0,0.6428571428571429
train tissue 10,0.0,49.999999999999986,0.0,0.5561538461538462
train tissue 11,0.0,50.000000000000014,0.0,0.6339950372208437
train tissue 12,0.0,49.999999999999986,0.0,0.5016722408026757
train tissue 13,0.0,49.999999999999986,0.0,0.4253061224489796
train tissue 14,0.0,50.0,0.0,0.48804347826086986
train tissue 15,0.0,50.0,0.0,0.6044034090909092
train tissue 16,0.0,50.000000000000014,0.0,0.6779891304347827
train tissue 17,0.0,50.000000000000014,0.0,0.5057720057720062
train tissue 18,0.0,50.00000000000002,0.0,0.3538359788359787
train mean,0.0,49.99999999999999,0.0,0.5154040000511605
train std,0.0,1.5204531042579644e-14,0.0,0.09114666242680301
test tissue 0,0.0,49.99999999999997,0.0,0.41557734204792973
test tissue 1,0.0,50.0,0.0,0.4588826114249842
test tissue 2,0.0,50.000000000000014,0.0,0.5676691729323309
test tissue 3,0.0,50.0,0.0,0.4319526627218936
test tissue 4,0.0,50.0,0.0,0.4888392857142856
test tissue 5,0.0,50.0,0.0,0.5413165266106444
test tissue 6,0.0,50.00000000000002,0.0,0.38974358974358986
test tissue 7,0.0,49.999999999999986,0.0,0.45566502463054176
test mean,0.0,50.0,0.0,0.46870577697827503
test std,0.0,1.443119118362539e-14,0.0,0.05716908878145514
