,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.49,0.0,50.0,0.0,0.5399
split 1,0.0,50.0,0.0,0.4987,0.0,50.0,0.0,0.4954
split 2,0.0,50.0,0.0,0.4954,0.0,50.0,0.0,0.5063
split 3,0.0,50.0,0.0,0.4867,0.0,50.0,0.0,0.5399
split 4,0.0,50.0,0.0,0.5038,0.0,50.0,0.0,0.5067
split 5,0.0,50.0,0.0,0.5009,0.0,50.0,0.0,0.5275
mean,0.0,50.0,0.0,0.4959,0.0,50.0,0.0,0.5193
std,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0174
test mean,0.0,50.0,0.0,0.5059540532152403,0.0,50.0,0.0,0.5059113144076672
test std,0.0,1.4117052668876551e-14,0.0,0.07403674307253125,0.0,1.0950198975068616e-14,0.0,0.06805520547231692
