,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train TPR,train FPR,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val TPR,val FPR,val Auc
split 0,60.63999999999999,61.07666666666666,61.10666666666666,59.73666666666667,60.666666666666664,61.52,19.666666666666668,0.7867666666666667,37.06666666666667,37.67666666666667,33.92666666666667,39.59,37.333333333333336,33.77,31.336666666666662,0.5404
split 1,60.88,60.57666666666666,61.953333333333326,60.11000000000001,60.876666666666665,61.66,19.56,0.7854,32.29,31.89,34.723333333333336,30.25333333333333,32.330000000000005,35.190000000000005,33.836666666666666,0.5032666666666666
split 2,61.723333333333336,61.296666666666674,62.43666666666667,61.43333333333334,61.71,62.43666666666667,19.143333333333334,0.7898666666666667,32.876666666666665,35.38,32.303333333333335,30.939999999999998,33.199999999999996,32.336666666666666,33.403333333333336,0.4826
split 3,60.27,59.68,60.86000000000001,60.27,60.28333333333333,61.26,19.86,0.7836,32.940000000000005,34.64333333333333,31.816666666666663,32.35666666666666,33.03666666666667,31.036666666666665,33.48333333333333,0.49676666666666663
split 4,60.663333333333334,60.373333333333335,61.43333333333334,60.169999999999995,60.723333333333336,61.10666666666666,19.64,0.7884333333333333,31.55666666666667,31.340000000000003,31.13,32.193333333333335,31.583333333333332,30.73,34.21,0.4857666666666667
mean,60.833333333333336,60.6,61.556666666666665,60.34666666666667,60.85333333333333,61.59666666666667,19.576666666666664,0.7867999999999999,33.346666666666664,34.18666666666667,32.78,33.06333333333333,33.5,32.61333333333333,33.25333333333334,0.5017666666666667
std,1.3680539300610752,1.3502121643982066,2.23714758863454,1.8296549765825616,1.3641026354347385,3.9299103750029154,0.6833622758098375,0.010427519146736463,2.471789635062014,3.683311553480102,3.982628947483475,5.1010818024763696,2.529375856258263,5.186277363281769,1.2644461238028304,0.02699955061354417
testing,60.23666666666667,59.04,61.45333333333334,60.21666666666667,60.29,62.78666666666666,19.856666666666666,0.7864333333333334,30.730000000000004,28.30333333333333,26.13,37.76,31.666666666666668,22.436666666666667,34.166666666666664,0.4885
std testing,1.298263797881189,1.5509352017411955,2.3383945109602227,2.262893919053409,1.368088691082076,4.507433366734947,0.6819742582303879,0.008782684985558535,4.232548483675842,6.087321980057315,3.8996410091186604,2.8365824507671196,3.8230557876593387,3.971115152643594,1.907464867886751,0.027108055383348085
