,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,35.29,45.41,29.37,31.1,36.77,36.83,37.16,38.87,34.46,0.5434,31.43,31.15,41.98,21.18,32.22,31.34,29.24,39.08,25.71,0.4744
split 1,34.4,42.22,48.44,12.54,39.3,40.83,40.49,38.11,43.9,0.5689,30.37,40.89,38.61,11.59,33.93,32.74,34.81,33.78,29.63,0.4877
split 2,32.19,38.38,45.21,12.98,36.38,36.57,38.23,35.35,36.11,0.56,30.4,27.62,43.45,20.13,33.93,35.88,35.71,32.44,39.47,0.4959
split 3,33.23,46.91,18.07,34.72,37.26,40.96,35.67,49.59,37.63,0.5572,27.15,40.89,16.84,23.73,31.05,32.58,30.26,36.36,31.11,0.4781
split 4,23.15,51.29,8.55,9.6,35.97,48.8,34.74,58.33,53.33,0.5441,16.12,48.35,0.0,0.0,31.74,10.8,32.4,0.0,0.0,0.4894
mean,31.65,44.84,29.93,20.19,37.13,40.8,37.25,44.05,41.09,0.5547,27.09,37.78,28.18,15.33,32.58,28.67,32.49,28.33,25.19,0.4851
std,4.38,4.35,15.32,10.51,1.16,4.42,2.01,8.63,6.91,0.0097,5.67,7.46,17.06,8.68,1.17,9.06,2.5,14.35,13.37,0.0078
