,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5153256704980846
train tissue 1,0.0,50.0,0.0,0.5252454417952315
train tissue 2,0.0,50.0,0.0,0.4811827956989251
train tissue 3,0.0,50.000000000000014,0.0,0.6135957066189623
train tissue 4,0.0,49.999999999999986,0.0,0.5798394290811774
train tissue 5,0.0,49.999999999999986,0.0,0.4267399267399266
train tissue 6,0.0,50.000000000000014,0.0,0.5343434343434343
train tissue 7,0.0,50.000000000000014,0.0,0.5312499999999999
train tissue 8,0.0,50.0,0.0,0.6548347613219093
train tissue 9,0.0,50.00000000000002,0.0,0.5579178885630501
train tissue 10,0.0,50.0,0.0,0.47450980392156844
train tissue 11,0.0,50.0,0.0,0.47115968427443833
train tissue 12,0.0,49.999999999999986,0.0,0.5563909774436088
train tissue 13,0.0,50.0,0.0,0.5669224211423702
train tissue 14,0.0,50.000000000000014,0.0,0.46419437340153463
train tissue 15,0.0,49.99999999999999,0.0,0.4631217838765007
train tissue 16,0.0,49.99999999999999,0.0,0.5138888888888887
train tissue 17,0.0,50.0,0.0,0.5149342891278379
train tissue 18,0.0,49.999999999999986,0.0,0.39579468150896746
train mean,0.0,50.0,0.0,0.5179574714866536
train std,0.0,1.1754795421389178e-14,0.0,0.06168076656304894
test tissue 0,0.0,50.00000000000004,0.0,0.6151866151866158
test tissue 1,0.0,50.000000000000014,0.0,0.5272601794340928
test tissue 2,0.0,50.00000000000002,0.0,0.4934210526315789
test tissue 3,0.0,50.0,0.0,0.5407407407407405
test tissue 4,0.0,50.00000000000002,0.0,0.5415070242656453
test tissue 5,0.0,49.99999999999999,0.0,0.6241379310344828
test tissue 6,0.0,50.0,0.0,0.5047080979284368
test tissue 7,0.0,49.999999999999986,0.0,0.5312046444121914
test mean,0.0,50.000000000000014,0.0,0.5472707857042229
test std,0.0,1.794032467181608e-14,0.0,0.04467507940767766
