,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5773333333333335
train tissue 1,0.0,50.00000000000002,0.0,0.6500721500721505
train tissue 2,0.0,50.0,0.0,0.6680642907058003
train tissue 3,0.0,50.000000000000014,0.0,0.5888888888888888
train tissue 4,0.0,49.999999999999986,0.0,0.3749999999999995
train tissue 5,0.0,49.999999999999986,0.0,0.44805194805194776
train tissue 6,0.0,50.0,0.0,0.5717171717171716
train tissue 7,0.0,49.999999999999986,0.0,0.6105769230769229
train tissue 8,0.0,50.000000000000014,0.0,0.5673202614379087
train tissue 9,0.0,49.999999999999986,0.0,0.576271186440678
train tissue 10,0.0,50.0,0.0,0.3678278688524587
train tissue 11,0.0,50.000000000000014,0.0,0.599147121535181
train tissue 12,0.0,49.999999999999986,0.0,0.6728395061728393
train tissue 13,0.0,49.999999999999986,0.0,0.5805555555555554
train tissue 14,0.0,49.999999999999986,0.0,0.5790123456790123
train tissue 15,0.0,50.0,0.0,0.603892027620841
train tissue 16,0.0,50.000000000000014,0.0,0.5470383275261328
train tissue 17,0.0,50.00000000000002,0.0,0.4430014430014436
train tissue 18,0.0,50.000000000000014,0.0,0.5152895250487962
train mean,0.0,50.0,0.0,0.5548368355114244
train std,0.0,1.4117052668876551e-14,0.0,0.08582478880978187
test tissue 0,0.0,50.0,0.0,0.43841642228739014
test tissue 1,0.0,50.00000000000002,0.0,0.37380952380952437
test tissue 2,0.0,49.99999999999999,0.0,0.4849498327759195
test tissue 3,0.0,50.00000000000002,0.0,0.3181818181818183
test tissue 4,0.0,49.999999999999986,0.0,0.5478142076502729
test tissue 5,0.0,49.99999999999999,0.0,0.4850574712643678
test tissue 6,0.0,50.0,0.0,0.39485247959824227
test tissue 7,0.0,49.99999999999997,0.0,0.6738437001594894
test mean,0.0,50.0,0.0,0.46461568196587805
test std,0.0,1.5888218580782548e-14,0.0,0.1041463172334398
