,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4604,0.0,50.0,0.0,0.5352
split 1,0.0,50.0,0.0,0.5304,0.0,50.0,0.0,0.4758
split 2,0.0,50.0,0.0,0.4856,0.0,50.0,0.0,0.4406
split 3,0.0,50.0,0.0,0.494,0.0,50.0,0.0,0.4075
split 4,0.0,50.0,0.0,0.4825,0.0,50.0,0.0,0.4117
split 5,0.0,50.0,0.0,0.4678,0.0,50.0,0.0,0.5524
mean,0.0,50.0,0.0,0.4868,0.0,50.0,0.0,0.4705
std,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0566
test mean,0.0,50.00000000000001,0.0,0.47029002749076293,0.0,50.0,0.0,0.45230118904703576
test std,0.0,2.1128469759191495e-14,0.0,0.07752009033301242,0.0,1.464821375527116e-14,0.0,0.08699540572794127
