,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,42.150811648065506,46.47091853863322,50.953839131179045,29.02767727438426,44.32719824657115,48.409562013348676,39.642945848814676,45.62485098266293,59.960889208568425,0.6480728139381986
train tissue 1,30.26266142746954,50.87560197635873,25.78046934140802,14.131912964641874,36.283443901727786,34.47312599521558,37.503025552955805,34.19414434314631,31.72220808954464,0.6417233560090703
train tissue 2,44.888679240308704,48.466401311168354,45.714285714285715,40.485350695472064,45.166666666666664,46.17925518165389,41.885876163496576,53.33333333333334,43.31855604813175,0.603593964334705
train tissue 3,49.30336378134393,59.9704579025111,53.81101912646301,34.12861431505769,51.170710940825884,51.50686659262266,48.79807692307694,60.983500485279826,44.7390223695112,0.6650328399176552
train tissue 4,35.231018981604215,50.04057343792263,34.69119579500656,20.961287711883458,38.719433719433724,38.31193558685002,38.50957535387175,41.640378548895896,34.78585285778242,0.5844926205776428
train tissue 5,36.063492063492056,28.57142857142857,31.999999999999996,47.61904761904761,36.66666666666667,40.707070707070706,50.0,26.66666666666666,45.45454545454545,0.6173469387755103
train tissue 6,35.0974573570708,43.49258649093904,22.514071294559102,39.285714285714285,36.06060606060607,36.5210070085547,47.65342960288808,29.55665024630542,32.35294117647059,0.4958847736625514
train tissue 7,34.74614942143874,48.36997725549658,16.561242093156984,39.30722891566265,38.86494252873564,40.035322984236004,37.30994152046782,41.4985590778098,41.29746835443039,0.6346267149229863
train tissue 8,39.92044856428338,56.144161265143985,31.771987468480155,31.845196959226,44.384820426487096,48.61871645905122,41.43665781696131,58.024002232765824,46.39548932742652,0.6735400042369888
train tissue 9,37.37181585337362,51.532150278528434,25.390742864039606,35.19255441755282,40.445087125759386,40.69080114936594,40.10721173558488,41.110948263227314,40.854243449285626,0.5922458085451595
train tissue 10,43.059041720180204,50.79217524856519,31.556471373547346,46.82847853842807,43.851404234497124,43.13066618918996,48.15788213128103,37.73094788397952,43.50316855230935,0.5960601922234534
train tissue 11,27.612574341546306,0.0,45.45454545454545,37.383177570093466,33.33333333333333,23.839137645107797,0.0,41.66666666666667,29.85074626865672,0.6952908587257618
train tissue 12,48.7469440419535,49.44237918215614,57.69230769230772,39.10614525139664,48.888888888888886,52.00929865564012,40.54878048780489,68.18181818181819,47.2972972972973,0.6632956573468174
train tissue 13,42.644868321950874,49.08097367113759,53.421316884234685,25.432314410480345,44.01388085598612,42.70956032001474,43.012625163256395,53.003131226871616,32.11292456991619,0.6888888888888889
train tissue 14,44.87071270042185,50.41459369817579,37.71621001071483,46.481334392374904,45.04585326953747,45.02485995883046,46.86536485097637,38.63280025086233,49.57641477465266,0.5879017013232515
train tissue 15,45.418414480712734,47.32900649026461,47.143086215190536,41.78315073668307,45.63213002031568,46.5067358113944,41.22456079318143,50.37121644774414,47.92443019325763,0.6237114743856725
train tissue 16,53.93463545287312,59.3849416755037,69.08563134978229,33.333333333333336,57.45098039215687,71.54311220085499,46.43449419568821,68.19484240687679,100.0,0.7082390221819829
train tissue 17,40.247398684972445,42.600896860986545,42.10526315789473,36.03603603603605,40.52631578947369,41.170620467495475,37.109375,44.44444444444445,41.95804195804197,0.5898466033601169
train tissue 18,45.55413055430315,48.85872917951889,50.68777575914877,37.11588672424179,46.72438672438673,49.91775222715682,42.67241379310351,46.05045979721768,61.030383091149254,0.6405773645978395
train mean,40.901295717756035,46.412523843917846,40.7395505645234,35.55181274482687,43.02930262063453,44.27923195545549,40.46695983860051,46.36365060455657,46.007085423209375,0.6289669262081187
train std,6.552328231685688,12.707138072031931,13.335159309098648,8.396733823618531,5.71358819867412,9.173685501741524,10.348535215489992,11.387546499629313,15.2261846859689,0.048977674404623764
test tissue 0,27.137979241417042,45.41149119408111,12.792293798916306,23.21015273125371,32.48403950147093,30.75088544366751,33.362336962009515,25.743917805563637,33.14640156342937,0.5373020002312405
test tissue 1,26.09861713799442,41.27465857359636,12.564671101256469,24.456521739130423,30.88235294117647,31.746214755064315,29.890109890109894,25.525525525525524,39.823008849557525,0.5183367768595042
test tissue 2,16.188633431975113,37.696335078534034,10.869565217391305,0.0,22.77777777777778,14.368638676844784,27.480916030534353,15.625,0.0,0.4272222222222222
test tissue 3,15.873015873015875,0.0,47.61904761904763,0.0,25.0,11.627906976744185,0.0,34.883720930232556,0.0,0.585
test tissue 4,31.764395727764835,44.64413534128343,19.52320895257475,31.125842889436324,34.39529763787189,33.51486757032689,35.07738715121913,28.777087796546613,36.69012776321494,0.504788888888889
test tissue 5,29.6651664181112,44.19224344080552,16.32594391455737,28.477311898970697,33.53652965056325,33.31774746135819,33.15001188476736,29.625765355152257,37.177465144154944,0.531629865932737
test tissue 6,27.78669148613514,46.75876726886292,0.0,36.601307189542496,36.19047619047619,26.736759663846613,33.28290468986385,0.0,46.92737430167598,0.527295524691358
test tissue 7,28.084169355524207,30.203317522748335,16.048328846280118,38.00086169754417,29.759306886966446,28.580410110869604,28.066507201043763,24.616252366947343,33.058470764617695,0.4634072732759921
test mean,25.32483358399223,36.272618552488964,16.967882431252995,22.733999768234728,30.62822257328787,26.33042883234026,27.53877172619348,23.09965872249599,28.35285604833131,0.5118728190127428
test std,5.59770463412869,14.602515641753024,12.792593571768943,13.989510570406743,4.346806240023148,8.013941356734685,10.720426213339044,10.113908363164235,16.87027985699795,0.04504029596876421
