,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5400246305418719
train tissue 1,0.0,49.999999999999964,0.0,0.5710560625814858
train tissue 2,0.0,49.999999999999986,0.0,0.5249287749287748
train tissue 3,0.0,50.0,0.0,0.41170634920634913
train tissue 4,0.0,50.0,0.0,0.3985389610389609
train tissue 5,0.0,49.99999999999999,0.0,0.5954545454545458
train tissue 6,0.0,50.0,0.0,0.44117647058823556
train tissue 7,0.0,49.99999999999997,0.0,0.45049130763416445
train tissue 8,0.0,50.000000000000014,0.0,0.6519230769230769
train tissue 9,0.0,50.00000000000002,0.0,0.5770833333333336
train tissue 10,0.0,49.999999999999986,0.0,0.41223832528180343
train tissue 11,0.0,50.0,0.0,0.4592633928571426
train tissue 12,0.0,50.0,0.0,0.5840480274442539
train tissue 13,0.0,50.0,0.0,0.5575447570332484
train tissue 14,0.0,50.00000000000002,0.0,0.5121951219512195
train tissue 15,0.0,49.999999999999964,0.0,0.502272727272727
train tissue 16,0.0,49.99999999999999,0.0,0.5704545454545451
train tissue 17,0.0,49.999999999999986,0.0,0.5046153846153846
train tissue 18,0.0,50.0,0.0,0.5480769230769234
train mean,0.0,49.99999999999999,0.0,0.5164785640641076
train std,0.0,1.572008455159306e-14,0.0,0.06937161410203321
test tissue 0,0.0,49.99999999999998,0.0,0.47058823529411725
test tissue 1,0.0,49.999999999999964,0.0,0.5477272727272724
test tissue 2,0.0,50.0,0.0,0.3803030303030307
test tissue 3,0.0,49.999999999999986,0.0,0.6388888888888886
test tissue 4,0.0,50.000000000000014,0.0,0.5336605890603086
test tissue 5,0.0,49.99999999999999,0.0,0.6737012987012981
test tissue 6,0.0,50.00000000000002,0.0,0.5625000000000004
test tissue 7,0.0,50.000000000000014,0.0,0.4027777777777778
test mean,0.0,49.99999999999999,0.0,0.5262683865940867
test std,0.0,1.879919374704706e-14,0.0,0.09740623332383912
