,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.517,0.0,50.0,0.0,0.5289
split 1,0.0,50.0,0.0,0.4634,0.0,50.0,0.0,0.5624
split 2,0.0,50.0,0.0,0.4968,0.0,50.0,0.0,0.4385
split 3,0.0,50.0,0.0,0.4731,0.0,50.0,0.0,0.5032
split 4,0.0,50.0,0.0,0.4756,0.0,50.0,0.0,0.5046
split 5,0.0,50.0,0.0,0.4822,0.0,50.0,0.0,0.4699
mean,0.0,50.0,0.0,0.4847,0.0,50.0,0.0,0.5013
std,0.0,0.0,0.0,0.0176,0.0,0.0,0.0,0.0397
