,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5657,0.0,50.0,0.0,0.468
split 1,0.0,50.0,0.0,0.5389,0.0,50.0,0.0,0.5195
split 2,0.0,50.0,0.0,0.538,0.0,50.0,0.0,0.4853
split 3,0.0,50.0,0.0,0.5687,0.0,50.0,0.0,0.4464
split 4,0.0,50.0,0.0,0.5312,0.0,50.0,0.0,0.5011
split 5,0.0,50.0,0.0,0.5391,0.0,50.0,0.0,0.4912
mean,0.0,50.0,0.0,0.5469,0.0,50.0,0.0,0.4853
std,0.0,0.0,0.0,0.0146,0.0,0.0,0.0,0.0233
test mean,0.0,50.00000000000001,0.0,0.5302593817205882,0.0,49.99999999999999,0.0,0.5148688660398018
test std,0.0,1.3735440048751868e-14,0.0,0.07328779536221168,0.0,1.5688358818848954e-14,0.0,0.11921362675073599
