plant,time point,dividing parent cell,parent neighbor,weighted node degree_neighbour,clustering coefficient_neighbour,information centrality_neighbour,betweenness centrality_neighbour,eigenvector centrality_neighbour,page rank_neighbour,katz centrality_neighbour,current flow betweenness centrality_neighbour,communicability betweenness centrality_neighbour,load centrality_neighbour,harmonic centrality_neighbour,size on 2 neighborhood_neighbour,estrada index on 2 neighborhood_neighbour,abs graph density on 2 neighborhood_neighbour,rel graph density on 2 neighborhood_neighbour,avg path length on 2 neighborhood_neighbour,algebraic connectivity on 2 neighborhood_neighbour,weighted node degree_difference,clustering coefficient_difference,information centrality_difference,betweenness centrality_difference,eigenvector centrality_difference,page rank_difference,katz centrality_difference,current flow betweenness centrality_difference,communicability betweenness centrality_difference,load centrality_difference,harmonic centrality_difference,size on 2 neighborhood_difference,estrada index on 2 neighborhood_difference,abs graph density on 2 neighborhood_difference,rel graph density on 2 neighborhood_difference,avg path length on 2 neighborhood_difference,algebraic connectivity on 2 neighborhood_difference
P1,0,580,602,1.7022014265404382,0.00947554316468025,0.0010961741136345951,0.010254069144733376,2.732373445849668e-13,0.003072951694993462,0.05703400828172075,0.05409819040307034,0.05034839805948867,0.010254069144733376,268.53369427734395,42.0,210.36258180535498,0.2456140350877193,4.421052631578948,0.5328789539380963,0.20253277327740432,-0.25618698890576064,0.0019784526817216586,-4.144978596484208e-05,-0.10573630888627464,-1.5165281488039145e-12,-0.00038208205689514805,-0.00514528219527554,-0.01660614945462221,-0.03030806309476175,-0.10573630888627464,-16.679269259645537,-5.0,-26.85397615480329,0.021804511278195493,-0.055137844611528486,-0.00933648649168406,0.03019935575886848
P1,0,580,717,1.6590048179228125,0.008870576710964941,0.0010684902319557158,0.03464260003862834,1.8890066011397597e-11,0.0029720007769055133,0.05681669906807313,0.05340489020375568,0.04502340983337894,0.03464260003862834,261.59633614039535,42.0,210.36156475560722,0.2456140350877193,4.421052631578948,0.5274154094642324,0.17091568219291758,-0.2993835975233863,0.00137348622800635,-6.913366764372143e-05,-0.08134777799237969,1.7100300518008717e-11,-0.00048303297498309685,-0.005362591408923159,-0.017299449653936864,-0.035633051320871474,-0.08134777799237969,-23.61662739659414,-5.0,-26.85499320455105,0.021804511278195493,-0.055137844611528486,-0.014800030965547939,-0.0014177353256182579
P1,0,580,740,1.8000907560301702,0.00912074765336237,0.0011374796209231849,0.0072867100942882726,2.7032033595164386e-12,0.0031155386142494093,0.05809940871990235,0.06565535959536854,0.06691271966254,0.0072867100942882726,267.41121665397293,46.0,230.76382655358776,0.21904761904761907,4.380952380952381,0.5555645011753815,0.1794139653034347,-0.15829765941602858,0.0016236571704037785,-1.4427867625231225e-07,-0.10870366793671975,9.134378661275573e-13,-0.0003394951376392008,-0.004079881757093937,-0.005048980262324004,-0.013743741491710412,-0.10870366793671975,-17.801746883016563,-1.0,-6.452731406570507,-0.004761904761904745,-0.0952380952380949,0.01334906074560116,0.007080547784898861
P1,0,580,753,1.4102581594494823,0.008317110529177555,0.0010510788099694277,0.10487595034502133,3.0711789817079116e-13,0.0026023406125766525,0.05735600473677354,0.049381190599234646,0.0540559196965578,0.10487595034502133,283.65478568309044,44.0,219.9395389308371,0.23157894736842108,4.4,0.5387839031048641,0.17476661884665035,-0.5481302559967165,0.0008200200462189638,-8.654508963000952e-05,-0.011114427685986694,-1.48264759521809e-12,-0.0008526931393119577,-0.004823285740222748,-0.0213231492584579,-0.02660054145769262,-0.011114427685986694,-1.5581778538990534,-3.0,-17.277019029321167,0.007769423558897259,-0.07619047619047592,-0.0034315373249161896,0.0024332013281145037
P1,0,390,610,1.1994315633928316,0.010794358091013149,0.00098534719186157,0.0590486892700999,8.314702588454681e-14,0.0022915613042159876,0.052086936879647626,0.03424241642904466,0.02697120363936008,0.0590486892700999,281.91452060545384,39.0,192.3511938760107,0.2549019607843137,4.333333333333333,0.5088833992325944,0.19228284146499264,-0.8567423092406421,0.003295524313252784,-0.00013337190175612807,-0.03887415939458852,-3.276292896710298e-13,-0.0013459618236518114,-0.009464171805095678,-0.031669876200501115,-0.03822773348942486,-0.03887415939458852,5.1425313647376925,-6.0,-36.542784219253065,0.018059855521155826,-0.16666666666666696,-0.030581046601137474,-0.011373845373983671
P1,0,390,653,1.3990508315002468,0.011894607490934687,0.0009922338087051676,0.0017909504328130212,7.329351642166867e-13,0.002534608837333303,0.051642136158249495,0.03391083331195877,0.024571166881276155,0.0017909504328130212,250.92984137592953,37.0,182.91421865833865,0.27205882352941174,4.352941176470588,0.5028804762444237,0.24017526187594332,-0.657123041133227,0.004395773713174322,-0.00012648528491253038,-0.0961318982318754,3.2215884866111004e-13,-0.0011029142905344957,-0.009908972526493809,-0.032001459317587,-0.040627770247508785,-0.0961318982318754,-25.842147864786625,-8.0,-45.97975943692512,0.03521671826625386,-0.14705882352941213,-0.03658396958930821,0.03651857503696701
P1,0,390,693,1.5771800584731857,0.00691201556847417,0.0010834416867681886,0.14538303513423348,3.7740423991095935e-12,0.002841476576485316,0.062301322012598144,0.05809260277099809,0.0787283510453766,0.14538303513423348,282.8944874261827,47.0,238.40981696043048,0.22380952380952382,4.476190476190476,0.5391275516808809,0.1786857721118387,-0.4789938141602881,-0.0005868182092861945,-3.5277406849509385e-05,0.04746018646954506,3.3632660835540167e-12,-0.000796046551382483,0.0007502133278548401,-0.007819689858547682,0.013529413916591654,0.04746018646954506,6.122498185466554,2.0,9.5158388651667,-0.013032581453634062,-0.023809523809523725,-0.0003368941528509861,-0.02497091472713761
P1,0,390,747,1.3207807377957603,0.008168164627760365,0.0010238007734331357,0.06284129018664512,6.611003435077627e-13,0.0025234507527146627,0.056727671392195214,0.04243650894774702,0.04065512234340341,0.06284129018664512,281.6314131259606,42.0,211.6417273469667,0.2456140350877193,4.421052631578948,0.5241126901872544,0.18762655141280055,-0.7353931348377134,0.0006693308500000002,-9.491832018456228e-05,-0.0350815584780433,2.5032402795218604e-13,-0.0011140723751531362,-0.00482343729254809,-0.023475783681798756,-0.024543814785381528,-0.0350815584780433,4.859423885244439,-3.0,-17.252250748297087,0.00877192982456143,-0.07894736842105221,-0.015351755646477505,-0.016030135426175762
P1,0,390,753,1.4102581594494823,0.008317110529177555,0.0010510788099694277,0.10487595034502133,3.0711789817079116e-13,0.0026023406125766525,0.05735600473677354,0.049381190599234646,0.0540559196965578,0.10487595034502133,283.65478568309044,44.0,219.9395389308371,0.23157894736842108,4.4,0.5387839031048641,0.17476661884665035,-0.6459157131839914,0.0008182767514171903,-6.764028364827034e-05,0.006953101680332904,-1.0365841738478548e-13,-0.0010351825152911465,-0.004195103947969764,-0.016531102030311128,-0.011143017432227141,0.006953101680332904,6.882796442374286,-1.0,-8.954439164426674,-0.005263157894736803,-0.09999999999999964,-0.0006805427288677501,-0.028890067992325963
P1,0,390,754,2.068250134219638,0.009125788291530771,0.0010954098438133832,0.021070005091917896,2.6351506789828417e-12,0.003525569660064366,0.057338515753324285,0.05819002940300042,0.05174139999574191,0.021070005091917896,271.88175853423235,44.0,219.89767135165462,0.23157894736842108,4.4,0.5151540348589976,0.17639750951130295,0.01207626158616426,0.0016269545137704063,-2.3309249804314824e-05,-0.07685284357277053,2.224374363427265e-12,-0.00011195346780343285,-0.004212592931419019,-0.007722263226545352,-0.013457537133043027,-0.07685284357277053,-4.8902307064838055,-1.0,-8.996306743609154,-0.005263157894736803,-0.09999999999999964,-0.024310410974734298,-0.027259177327673356
