,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5487,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5483
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5485,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5585
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5599,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.515
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5489999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5327
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5503,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5356
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5472,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5405
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5506,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5384
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135
test mean,16.666666666666675,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111116,33.33333333333335,0.0,0.0,0.5466531793187139,16.66666666666667,50.00000000000001,0.0,0.0,33.333333333333336,11.111111111111114,33.333333333333336,0.0,0.0,0.5288031809655838
test std,1.7057699640969134e-14,4.909271455557561e-14,0.0,0.0,5.877397710694589e-15,1.534045839360517e-14,4.6307375809483957e-14,0.0,0.0,0.049926679884875376,1.116422962075395e-14,3.236676199642936e-14,0.0,0.0,6.646518689688359e-15,9.850375187889264e-15,2.940393769756406e-14,0.0,0.0,0.052129058487226154
