,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test mean,51.92378703553792,45.58383719322996,37.23087727153408,72.95664664184972,53.40878107165647,52.449932737515454,46.277099526678484,41.37749633685255,69.69520234901533,0.7482111540401636
test std,5.528260335546667,5.486120479022235,12.760268050051256,5.511447271299719,5.214797081299683,5.970524019393564,4.611291868769912,9.72668991474595,8.702402637295686,0.03345723012334611
