,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,38.89,50.41,30.64,35.61,41.6,44.53,38.36,49.3,45.92,0.614,26.12,46.79,12.2,19.36,32.33,29.56,34.14,26.27,28.27,0.5127
split 1,34.98,50.24,24.19,30.5,39.43,42.95,36.78,44.9,47.17,0.5991,27.03,43.29,8.97,28.84,31.39,28.01,33.26,18.86,31.9,0.5118
split 2,32.71,50.89,17.26,30.0,38.7,42.24,36.75,46.02,43.94,0.5976,27.59,48.95,15.04,18.77,35.12,36.18,34.63,34.46,39.44,0.5501
split 3,32.65,50.9,19.59,27.47,38.74,43.03,36.44,45.61,47.04,0.607,21.12,47.92,7.72,7.72,32.08,27.94,33.05,28.02,22.76,0.4927
split 4,37.74,50.58,27.88,34.77,40.84,42.97,38.31,43.76,46.84,0.6111,30.24,46.83,15.55,28.34,35.54,37.83,34.09,40.27,39.12,0.5154
split 5,38.09,49.18,27.39,37.7,40.64,42.54,38.05,45.18,44.4,0.6104,30.04,39.69,20.35,30.09,31.64,31.03,32.33,27.2,33.57,0.501
mean,35.84,50.37,24.49,32.68,39.99,43.04,37.45,45.8,45.88,0.6066,27.02,45.58,13.3,22.19,33.02,31.76,33.58,29.18,32.51,0.514
std,2.54,0.58,4.73,3.59,1.1,0.72,0.81,1.72,1.28,0.0062,3.04,3.16,4.26,7.89,1.67,3.88,0.78,6.72,5.86,0.018
