,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5721500721500725
train tissue 1,0.0,50.0,0.0,0.5606060606060611
train tissue 2,0.0,50.0,0.0,0.5111607142857145
train tissue 3,0.0,50.000000000000014,0.0,0.3896103896103898
train tissue 4,0.0,50.0,0.0,0.6015625
train tissue 5,0.0,49.99999999999999,0.0,0.6013071895424836
train tissue 6,0.0,50.0,0.0,0.46167557932263836
train tissue 7,0.0,50.000000000000014,0.0,0.373097991479002
train tissue 8,0.0,50.000000000000014,0.0,0.5529411764705884
train tissue 9,0.0,49.999999999999986,0.0,0.6216949152542373
train tissue 10,0.0,50.0,0.0,0.5538461538461538
train tissue 11,0.0,50.0,0.0,0.4888392857142856
train tissue 12,0.0,49.999999999999986,0.0,0.5718181818181819
train tissue 13,0.0,50.000000000000014,0.0,0.47596532702915684
train tissue 14,0.0,50.00000000000002,0.0,0.5851063829787236
train tissue 15,0.0,49.99999999999998,0.0,0.5929802955665024
train tissue 16,0.0,49.999999999999986,0.0,0.4196428571428569
train tissue 17,0.0,50.000000000000014,0.0,0.6086065573770489
train tissue 18,0.0,50.0,0.0,0.35649122807017536
train mean,0.0,50.0,0.0,0.5210054135928567
train std,0.0,1.2089121657132305e-14,0.0,0.08337125745386618
test tissue 0,0.0,50.000000000000014,0.0,0.44599807135969155
test tissue 1,0.0,49.99999999999998,0.0,0.4224137931034483
test tissue 2,0.0,50.000000000000014,0.0,0.5591836734693882
test tissue 3,0.0,50.000000000000014,0.0,0.5833333333333333
test tissue 4,0.0,50.0,0.0,0.5191570881226056
test tissue 5,0.0,49.99999999999999,0.0,0.4384707287933097
test tissue 6,0.0,49.99999999999999,0.0,0.49152542372881347
test tissue 7,0.0,50.00000000000002,0.0,0.5118397085610205
test mean,0.0,50.0,0.0,0.49649022755895134
test std,0.0,1.4210854715202004e-14,0.0,0.05437057316334972
