,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.44249649368863975
train tissue 1,0.0,49.999999999999986,0.0,0.5160098522167487
train tissue 2,0.0,50.0,0.0,0.6101694915254234
train tissue 3,0.0,50.000000000000014,0.0,0.4573412698412698
train tissue 4,0.0,50.0,0.0,0.4902597402597402
train tissue 5,0.0,49.99999999999999,0.0,0.5035087719298244
train tissue 6,0.0,49.999999999999986,0.0,0.5009157509157511
train tissue 7,0.0,50.00000000000002,0.0,0.5472222222222226
train tissue 8,0.0,50.0,0.0,0.5555555555555556
train tissue 9,0.0,50.00000000000002,0.0,0.2778592375366573
train tissue 10,0.0,49.999999999999964,0.0,0.5055031446540881
train tissue 11,0.0,50.0,0.0,0.5657552083333333
train tissue 12,0.0,50.00000000000002,0.0,0.4775112443778113
train tissue 13,0.0,50.000000000000014,0.0,0.6616379310344829
train tissue 14,0.0,49.999999999999986,0.0,0.6382716049382714
train tissue 15,0.0,50.000000000000014,0.0,0.5416393442622952
train tissue 16,0.0,50.00000000000002,0.0,0.6345108695652174
train tissue 17,0.0,49.999999999999964,0.0,0.45827900912646624
train tissue 18,0.0,49.999999999999986,0.0,0.4898245614035087
train mean,0.0,50.0,0.0,0.5196984896519635
train std,0.0,1.7480841034847636e-14,0.0,0.08482030408929024
test tissue 0,0.0,50.0,0.0,0.5028571428571431
test tissue 1,0.0,50.00000000000002,0.0,0.5416666666666672
test tissue 2,0.0,50.0,0.0,0.4272727272727277
test tissue 3,0.0,49.99999999999997,0.0,0.5132275132275131
test tissue 4,0.0,50.00000000000002,0.0,0.5486666666666666
test tissue 5,0.0,49.99999999999999,0.0,0.4804381846635364
test tissue 6,0.0,50.000000000000014,0.0,0.45977011494252856
test tissue 7,0.0,50.000000000000014,0.0,0.5933048433048433
test mean,0.0,50.0,0.0,0.5084004824502033
test std,0.0,1.6473255640462455e-14,0.0,0.04964788431715904
