,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,34.99,50.55,23.86,30.55,39.59,43.63,37.05,50.36,43.48,0.6162,27.85,45.56,27.64,10.35,33.75,34.12,33.19,35.82,33.35,0.5356
split 1,32.02,50.35,15.34,30.36,38.41,43.79,36.12,51.08,44.18,0.6001,23.69,49.41,7.38,14.28,32.64,27.92,35.16,26.42,22.19,0.5397
split 2,32.29,50.89,21.97,24.03,38.83,45.62,36.03,52.98,47.86,0.6097,25.53,49.71,10.24,16.64,34.86,35.13,34.66,32.37,38.36,0.5348
split 3,37.65,51.2,26.92,34.84,41.22,44.27,38.29,47.39,47.15,0.6195,29.64,41.08,18.28,29.55,32.51,35.98,32.24,46.08,29.6,0.5282
split 4,30.58,50.48,17.54,23.71,37.92,44.84,35.48,51.27,47.76,0.5992,29.06,51.23,12.76,23.2,37.19,39.63,36.12,39.97,42.8,0.5843
split 5,28.72,50.9,19.88,15.38,37.41,44.94,35.39,46.99,52.45,0.6067,24.82,47.98,9.22,17.26,33.49,33.19,33.69,33.89,32.0,0.5021
mean,32.71,50.73,20.92,26.48,38.9,44.52,36.39,50.01,47.14,0.6086,26.77,47.5,14.25,18.55,34.07,34.33,34.18,35.76,33.05,0.5374
std,2.91,0.29,3.86,6.3,1.25,0.69,1.01,2.15,2.92,0.0075,2.22,3.36,6.91,6.24,1.6,3.51,1.29,6.14,6.51,0.0243
