,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,47.59,52.27,44.85,45.65,48.11,49.31,44.32,53.98,49.62,0.6681,30.54,48.59,24.63,18.42,36.15,37.58,35.16,42.03,35.55,0.5292
split 1,46.1,50.81,41.57,45.93,46.59,47.2,44.3,50.02,47.27,0.6558,32.7,32.63,32.23,33.22,32.72,33.45,29.72,38.3,32.34,0.5128
split 2,46.09,50.49,41.3,46.49,46.69,48.06,43.39,54.09,46.71,0.6552,29.2,38.87,24.28,24.46,31.0,31.28,30.59,32.72,30.52,0.5059
split 3,45.78,51.57,41.25,44.51,46.46,47.41,43.78,51.35,47.11,0.6529,29.98,23.39,34.35,32.2,30.43,30.24,28.16,33.38,29.19,0.5012
split 4,47.9,49.63,46.94,47.14,48.02,48.96,44.24,54.93,47.71,0.6614,29.87,25.52,32.19,31.9,30.15,30.14,29.97,30.01,30.43,0.4524
mean,46.69,50.96,43.18,45.94,47.18,48.19,44.0,52.87,47.68,0.6587,30.46,33.8,29.54,28.04,32.09,32.54,30.72,35.29,31.61,0.5003
std,0.87,0.91,2.31,0.88,0.73,0.83,0.37,1.86,1.02,0.0055,1.2,9.19,4.23,5.74,2.22,2.79,2.36,4.3,2.21,0.0257
