,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.5021645021645027
train tissue 1,0.0,50.0,0.0,0.4808743169398903
train tissue 2,0.0,49.999999999999986,0.0,0.4500381388253239
train tissue 3,0.0,50.000000000000014,0.0,0.5370879120879118
train tissue 4,0.0,50.0,0.0,0.49112426035502965
train tissue 5,0.0,49.99999999999999,0.0,0.5807692307692308
train tissue 6,0.0,50.000000000000014,0.0,0.5202020202020202
train tissue 7,0.0,49.999999999999986,0.0,0.5728813559322035
train tissue 8,0.0,50.000000000000014,0.0,0.5249709639953547
train tissue 9,0.0,50.00000000000002,0.0,0.5344574780058654
train tissue 10,0.0,49.99999999999997,0.0,0.5817610062893082
train tissue 11,0.0,50.000000000000014,0.0,0.565079365079365
train tissue 12,0.0,50.0,0.0,0.6183533447684393
train tissue 13,0.0,50.0,0.0,0.4392857142857143
train tissue 14,0.0,50.000000000000014,0.0,0.5051150895140666
train tissue 15,0.0,49.99999999999999,0.0,0.6277873070325898
train tissue 16,0.0,50.000000000000014,0.0,0.6353187042842211
train tissue 17,0.0,49.99999999999997,0.0,0.5714285714285712
train tissue 18,0.0,49.999999999999986,0.0,0.4909090909090905
train mean,0.0,50.0,0.0,0.5384004406772999
train std,0.0,1.529166373896289e-14,0.0,0.05564149541856011
test tissue 0,0.0,49.99999999999999,0.0,0.3659420289855073
test tissue 1,0.0,50.00000000000002,0.0,0.5175983436853004
test tissue 2,0.0,50.00000000000002,0.0,0.4434210526315789
test tissue 3,0.0,50.000000000000014,0.0,0.5416666666666666
test tissue 4,0.0,50.00000000000002,0.0,0.538
test tissue 5,0.0,50.0,0.0,0.42379385964912286
test tissue 6,0.0,49.999999999999986,0.0,0.6198717948717951
test tissue 7,0.0,49.99999999999997,0.0,0.5191387559808609
test mean,0.0,50.000000000000014,0.0,0.49617906280885404
test std,0.0,2.07157025572446e-14,0.0,0.07507383716609184
