,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.7207792207792211
train tissue 1,0.0,50.0,0.0,0.5072150072150077
train tissue 2,0.0,50.0,0.0,0.6071428571428573
train tissue 3,0.0,50.000000000000014,0.0,0.4519480519480521
train tissue 4,0.0,50.0,0.0,0.5725446428571429
train tissue 5,0.0,49.99999999999999,0.0,0.5228758169934641
train tissue 6,0.0,50.0,0.0,0.47771836007130153
train tissue 7,0.0,50.000000000000014,0.0,0.5599513085818627
train tissue 8,0.0,50.000000000000014,0.0,0.6483660130718956
train tissue 9,0.0,49.999999999999986,0.0,0.5932203389830508
train tissue 10,0.0,50.0,0.0,0.5553846153846155
train tissue 11,0.0,50.0,0.0,0.5937499999999999
train tissue 12,0.0,49.999999999999986,0.0,0.6772727272727274
train tissue 13,0.0,50.000000000000014,0.0,0.5224586288416077
train tissue 14,0.0,50.00000000000002,0.0,0.6117021276595748
train tissue 15,0.0,49.99999999999998,0.0,0.5098522167487685
train tissue 16,0.0,49.999999999999986,0.0,0.5044642857142854
train tissue 17,0.0,50.000000000000014,0.0,0.5054644808743166
train tissue 18,0.0,50.0,0.0,0.5256140350877192
train mean,0.0,50.0,0.0,0.5614591965909195
train std,0.0,1.2089121657132305e-14,0.0,0.06823437600940763
test tissue 0,0.0,50.000000000000014,0.0,0.5458052073288333
test tissue 1,0.0,49.99999999999998,0.0,0.5135467980295565
test tissue 2,0.0,50.000000000000014,0.0,0.5632653061224493
test tissue 3,0.0,50.000000000000014,0.0,0.5111111111111111
test tissue 4,0.0,50.0,0.0,0.47701149425287387
test tissue 5,0.0,49.99999999999999,0.0,0.5041816009557948
test tissue 6,0.0,49.99999999999999,0.0,0.47897049591964846
test tissue 7,0.0,50.00000000000002,0.0,0.5009107468123867
test mean,0.0,50.0,0.0,0.5118503450665818
test std,0.0,1.4210854715202004e-14,0.0,0.02800261095698524
