,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5761,0.0,50.0,0.0,0.5171
split 1,0.0,50.0,0.0,0.5716,0.0,50.0,0.0,0.5439
split 2,0.0,50.0,0.0,0.5854,0.0,50.0,0.0,0.4374
split 3,0.0,50.0,0.0,0.5874,0.0,50.0,0.0,0.48
split 4,0.0,50.0,0.0,0.5727,0.0,50.0,0.0,0.5616
split 5,0.0,50.0,0.0,0.5885,0.0,50.0,0.0,0.4811
mean,0.0,50.0,0.0,0.5803,0.0,50.0,0.0,0.5035
std,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.042
test mean,0.0,50.0,0.0,0.566845311775309,0.0,50.0,0.0,0.5313655630702776
test std,0.0,1.572008455159306e-14,0.0,0.06811146269917016,0.0,1.1512108063996359e-14,0.0,0.0802840081611097
